Datetime,ESP1950,ESP1951,ESP1952,ESP1953,ESP1954,ESP1955,ESP1956,ESP1957,ESP1958,ESP1959,ESP1960,ESP1961,ESP1962,ESP1963,ESP1964,ESP1965,ESP1966,ESP1967,ESP1968,ESP1969,ESP1970,ESP1971,ESP1972,ESP1973,ESP1974,ESP1975,ESP1976,ESP1977,ESP1978,ESP1979,ESP1980,ESP1981,ESP1982,ESP1983,ESP1984,ESP1985,ESP1986,ESP1987,ESP1988,ESP1989,ESP1990,ESP1991,ESP1992,ESP1993,ESP1994,ESP1995,ESP1996,ESP1997,ESP1998,ESP1999,ESP2000,ESP2001,ESP2002,ESP2003,ESP2004,ESP2005,ESP2006,ESP2007,ESP2008
2019-02-25,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175,1807.175
2019-02-26,3545.3516999999997,3057.7638,3937.5260000000003,3340.689,3210.13,3258.4784,4327.078299999999,4536.056,4439.4603,3274.3165000000004,3062.8674,3038.735,3378.4926,4400.3825,3685.4390000000003,3718.0652999999998,4306.784,3458.6949999999997,3761.4777000000004,3566.9076,4226.8805999999995,3375.89,3912.6625000000004,4317.7986,3702.118,3818.8415,4882.0124000000005,3828.7067,4269.116400000001,4294.6253,4491.6224,3895.365,3635.7214,4856.340400000001,4172.9603,3966.1313999999998,3732.5665999999997,3578.1797999999994,3651.3432999999995,3942.4415000000004,3263.6075,4401.265,4986.746299999999,3391.6254,3521.8870000000006,4368.522000000001,3086.3167999999996,3939.3055,3846.4617999999996,3667.0659,3612.7973,4058.8300000000004,3728.3963999999996,4010.5889999999995,4638.461,3079.0490000000004,3258.4152000000004,4115.346,3847.3961
2019-02-27,4763.7005,3944.1316,4946.487400000001,3813.8974000000003,4120.759,5221.0035,5487.403400000001,12078.645,5368.137,2990.5665,3157.0384999999997,4244.285599999999,3614.0218,6576.678999999999,3746.8226000000004,7138.922999999999,5213.3393,3458.4069999999997,5313.9529999999995,4631.68,4916.8696,3962.2233,5843.7757,7803.942999999999,5626.280000000001,5177.1965,8928.564999999999,4512.983,5340.202300000001,6000.3742999999995,7853.7674,6442.883,5721.1894999999995,7201.727400000001,4246.419000000001,4636.884999999999,6486.9103,3936.128,5363.057599999999,5311.6846,4758.754,5239.975,6798.413799999998,4047.358,6123.948,6419.1155,4114.1449999999995,5233.7937,5145.434,4711.8416,9681.107,5061.085,4945.6544,4843.554,7442.332700000001,3469.267,6179.794,5548.791,5254.7116
2019-02-28,5413.212,4946.575,4664.7654,3898.5366999999997,4102.183,7105.017,5407.785,9583.032000000001,4536.443,4271.3922999999995,3159.9739,5793.3707,3770.9093,6237.9856,3478.608,10540.113,4863.2936,2701.9942,5948.441500000001,4533.0157,6269.334,5472.2705000000005,7328.597500000001,9079.616999999998,5051.4264,7297.539699999999,10481.413,4693.704000000001,5506.647,6315.432000000001,14500.567000000003,8255.522,6982.0647,11202.482,4137.968499999999,6076.934300000001,7235.303,4115.884999999999,6024.9385999999995,5684.43,5640.4643,5110.821,6010.9205,3433.0711,8569.456,6912.5166,4708.518,6379.4913,4826.4623,6814.275299999999,11015.792999999998,4227.643,5423.638,5121.335500000001,5962.8550000000005,7256.4588,16088.249999999998,5423.4839999999995,5943.7164999999995
2019-03-01,3494.3527999999997,3089.4467999999997,3074.2807000000003,2829.1108999999997,2643.5470000000005,4407.329,3352.1466,5218.4606,2935.6654,3179.2111000000004,2128.4914000000003,4390.5662999999995,2732.4705000000004,3847.7535000000007,2472.5103,5062.7813,3145.15,2120.7194,3833.2057,4155.103999999999,5846.822,3943.2582999999995,7788.5365,6175.5013,5670.8117,5400.1975,7116.0784,3548.0553999999997,3627.8214000000003,5640.3008,9314.08,5593.8764,4651.1507,7465.867,2951.9665,4691.704,4844.1152999999995,2825.3365000000003,4359.0235999999995,3552.4395,3676.524,3448.8957,4082.6235000000006,2653.3964,5777.5373,4432.2963,3976.3331,4886.080000000001,3382.3492999999994,5657.0163,6219.4475999999995,2745.4603,3529.9523000000004,3477.9425,3513.0383999999995,6583.5960000000005,8609.134,3688.9863,3984.9455000000003
2019-03-02,2355.9127000000003,2055.1245,2161.965,1976.0464,1979.2705,2486.8522,2337.1544,3121.789,2017.3714,2167.3843999999995,1647.9443,2640.903,2126.0478,2435.9123999999997,1786.0199,2674.1462000000006,2064.204,1771.0409,2587.8034,2810.1863999999996,4040.2317000000007,2456.9798,5277.4124,3558.6004,4052.683,3086.4818,3942.7583,2388.134,2358.8313999999996,3406.874,4546.3820000000005,3101.7776000000003,3262.886,4605.5336,2126.5973999999997,2894.0002999999997,3185.4138000000003,2103.2232999999997,2772.9230000000002,2319.1605,2373.0032,2381.1865000000003,2798.722,1880.3159,3420.9053999999996,2838.9330000000004,2704.185,2839.6306,2262.6654999999996,3405.3555,3257.457,1916.9808999999998,2257.5661999999998,2262.5015,2271.0613999999996,3603.2104,4076.67,2278.6767000000004,2661.8590000000004
2019-03-03,2195.734,1718.2964,1779.2332999999999,1666.1639,1896.3591,1919.1643000000001,1943.5543000000002,2554.9102000000003,1810.1979999999999,2145.3938,1518.6079,2036.87,1750.2004,2167.7580000000003,1978.9026000000001,2339.8716,1745.3824,1702.9058000000002,2308.6821999999997,2359.3853,2476.075,1868.9034,4078.3361999999997,2439.8205000000003,2454.4827999999998,3349.0962999999997,2522.6033,1859.9269000000002,3929.8260000000005,2252.2209,3480.228,2491.1275,2263.0602999999996,4139.2584,2111.4433,2173.997,2614.2502,1998.8675,2020.3316000000004,2260.686,4373.555,3100.8928,2564.5613999999996,1922.6179000000002,2800.338,3755.239,1989.6289,2742.953,2489.277,2738.1463,2230.2,1687.4754,1976.3674999999998,2085.2336999999998,2351.963,2378.2007999999996,2863.0755,1831.0518,2347.8618
2019-03-04,2391.787,1603.1559,1657.2025,1826.3564,2107.5053000000003,1780.1515,2043.2853999999998,4407.7706,1828.548,2488.607,1452.8428,1865.8990000000001,1866.1828999999998,2425.94,2267.3004,2743.5753,1635.9538999999997,1653.3176999999998,2523.8614,2822.3326,1953.5123999999998,2171.609,14806.501999999999,2833.0464,2040.0457,3743.9739999999997,2238.2447999999995,1944.4038,7234.530000000001,2908.7944,3565.094,2514.5863999999997,2221.8763999999996,5462.875,2216.9595000000004,2072.1164,2798.7467999999994,4978.642,2084.5115,2311.4672,5905.5495,10376.906,2946.0676000000003,3017.5153999999998,2996.6314,5232.419999999999,2062.357,3105.8934,2656.8058,4001.391,2759.4678,1642.2558999999997,2243.973,2919.1107999999995,2661.0096000000003,2466.3596000000002,3523.6014999999998,1817.0354,2519.034
2019-03-05,2395.591,1532.8861,1617.9388999999999,2123.4164,2190.4647,1697.0328999999997,2071.9833,5616.2415,1808.7255000000002,2350.4672,1396.0874999999999,1717.6799999999998,1642.3244,2100.7879000000003,1736.4609,2525.6164,1564.1805,1515.0625,2458.803,2076.2875,1831.8212999999998,2308.8734,11641.132000000001,2936.5928,1837.7229,2835.7598999999996,2020.8988000000004,1804.9769,6091.1264,3322.6720000000005,2797.9631,2326.0214,2154.0029999999997,4183.9914,2080.0505,1983.7278999999999,2887.8583999999996,4269.155000000001,2211.205,1890.8263,3699.1422,8062.357999999999,2763.5777000000003,2440.535,2854.1315,3450.8703,2095.5653,2298.4939,1999.5353999999998,2954.7659999999996,2965.8728,1722.9148,2180.3465,2985.2780000000002,2190.4724,2467.3455,2597.252,2046.459,2232.375
2019-03-06,3002.0142000000005,1471.9004999999997,1516.9847,2257.4357999999997,2243.555,1624.4651000000001,1851.6444,5227.614,1842.9879,2276.9152999999997,1415.1102,1648.7005000000001,1563.604,1899.9093,1709.1738999999998,2298.387,1501.6993,1660.4124,2409.6863,1777.3751,1777.8180000000002,1774.1785,5570.1323,2214.1104,1852.4533999999999,2719.2599999999998,1796.5418000000002,2037.5551999999998,5833.173000000001,4502.058,2644.4871000000003,2007.1950000000004,1969.0976999999998,4082.107499999999,2156.5467999999996,1710.0447000000001,2982.5962,5711.2636999999995,3101.3947000000003,3316.0381,2387.438,4835.3043,3765.0638,2250.0480000000002,3183.214,2364.9218,2357.9915,1940.9412,1680.5015999999998,2071.3868,3165.959,1814.2613999999996,2944.7477000000003,2272.2087,1865.8078999999998,2607.8465,1971.0633999999998,2134.1040000000003,2027.0488000000003
