Datetime,ESP1950,ESP1951,ESP1952,ESP1953,ESP1954,ESP1955,ESP1956,ESP1957,ESP1958,ESP1959,ESP1960,ESP1961,ESP1962,ESP1963,ESP1964,ESP1965,ESP1966,ESP1967,ESP1968,ESP1969,ESP1970,ESP1971,ESP1972,ESP1973,ESP1974,ESP1975,ESP1976,ESP1977,ESP1978,ESP1979,ESP1980,ESP1981,ESP1982,ESP1983,ESP1984,ESP1985,ESP1986,ESP1987,ESP1988,ESP1989,ESP1990,ESP1991,ESP1992,ESP1993,ESP1994,ESP1995,ESP1996,ESP1997,ESP1998,ESP1999,ESP2000,ESP2001,ESP2002,ESP2003,ESP2004,ESP2005,ESP2006,ESP2007,ESP2008
2019-02-25,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584,339.49584
2019-02-26,376.38106999999997,323.0058,359.81378,373.21666,375.80147000000005,338.70748000000003,392.01233,387.2925,358.76042,368.20436,333.87,323.33379999999994,341.30168,445.52709999999996,336.94288,393.29433,358.25,345.8633,383.19087,371.90127,407.81105,342.19816,378.52144,352.45520000000005,355.0917,356.75609999999995,383.91103999999996,317.41333,351.56149999999997,370.95648,379.13245,352.52312,340.2115,381.29663000000005,326.8677,344.3021,422.36440000000005,348.08579999999995,424.00312,352.36266,375.99376,400.28623000000005,425.45962,339.34770000000003,373.25563999999997,431.52085,323.45232000000004,378.26318,345.05248,334.57309999999995,362.87125999999995,355.98209999999995,371.25935999999996,328.70895,375.63357,376.32394000000005,387.95274,361.24226,358.19748
2019-02-27,506.28083999999996,335.76232,420.88982000000004,470.88358000000005,454.53247000000005,389.40775,314.2527,591.3151999999999,365.7454,412.21792,361.63977,337.39000000000004,316.4114,567.6515999999999,314.07142,509.26274000000006,311.06082000000004,395.55457,561.4175,319.77063,533.5324999999999,314.1513,350.1852,420.92916,429.17690000000005,460.92209999999994,407.35411999999997,304.23963,420.15603,394.9569000000001,521.75415,374.50415,387.2169,406.36712,337.93827999999996,369.11476,835.48295,312.68167,637.5064,433.00649999999996,505.74399999999997,575.3331000000001,640.32125,300.7354,469.44606,656.2509,311.67942,430.7769,306.81485,372.38433999999995,381.90505,378.22506,431.65502,348.76376,369.85790000000003,482.4225,500.0346,345.85354,398.87464
2019-02-28,523.4748,294.91353,425.37835,573.4821,430.11463,328.561,281.16834,590.3111999999999,303.08542,487.15749999999997,303.28104,335.075,291.96233,512.3929400000001,283.80352,445.50896,275.21956,473.73855,710.0983000000001,277.04856,603.4355999999999,315.5133,454.60418000000004,433.39396000000005,338.50419999999997,464.10690000000005,413.01099999999997,322.5198,408.02732000000003,332.97333000000003,727.5723,309.27545000000003,359.40957000000003,369.50797,340.55108,360.64959999999996,1327.3778,321.74942,851.8583000000001,422.05462,580.42586,680.9308000000001,869.0573,275.24126,427.7602,763.8406,303.29397,392.69665,285.92643,336.52875,328.68170000000003,345.29440000000005,469.08745,301.46942,304.37583,553.4946,619.2319000000001,313.50500000000005,446.02380000000005
2019-03-01,443.80894,256.36917,393.72393,586.075,377.01276,255.65147,260.58024,555.7827,273.24775,518.9979,265.29777,310.99582,315.44106999999997,446.33144000000004,274.63856,384.42623999999995,260.30686,499.87584000000004,669.9029,280.89163,656.3625,280.65065,515.2754,422.4262,301.7848,480.31875,455.28793,379.98587,355.60566,296.13462000000004,677.9473000000002,285.73564,356.86588,359.89687,397.98713000000004,397.30334,988.4381,355.27787,767.2187,351.88293,544.60293,623.42,790.56686,252.5482,393.82064,663.7104,268.18776,335.9402,260.19585,350.68649999999997,340.52938,345.41997000000003,459.71477,280.02065,263.95646,526.47716,508.86625,272.86026000000004,460.22790000000003
2019-03-02,347.9986,236.21668000000003,307.87662,390.92374,302.37415,237.78400000000002,236.21063,399.80959999999993,245.52956,390.79413,244.33458,266.35456,242.08267,339.03855,245.67105999999998,306.26502999999997,241.91537,365.49667000000005,472.44205999999997,236.21668000000003,414.29672,236.1911,345.11036,315.06667,268.78357000000005,348.78292999999996,358.13516,283.63523000000004,292.78833,250.07728,427.31667,252.88065999999998,290.03713,283.75855,308.95233,313.131,578.50623,288.47414,471.18877999999995,303.85292000000004,381.40333,410.15372,520.62666,236.21668000000003,350.78150000000005,447.9725,236.21668000000003,288.1970999999999,255.80724999999998,280.97954000000004,282.27833000000004,297.89641,340.08709999999996,243.57419,248.76706000000001,377.84547000000003,357.98958,243.62068,338.71418
2019-03-03,400.70918,231.59568,263.64318,309.62563,285.56564000000003,231.19248000000002,221.53920000000002,333.9442,236.64378,393.29794000000004,227.61789,237.52418,256.40002,309.76582,261.02397,275.00394,244.21977,287.2117,512.7602,263.78855,315.32644999999997,225.97939,371.74916,264.83855,245.78959,311.34522,280.19935000000004,274.26045999999997,314.28212,248.44877000000002,339.4725,282.12544,275.38604,266.89336000000003,274.55664,265.74546,431.95164,282.22454000000005,395.40434000000005,306.13752999999997,356.505,363.56541999999996,447.71603,253.82276999999996,555.20105,421.87712,221.53920000000002,290.16164,270.35317,273.68915,252.28357000000003,281.64506,280.73713,255.25316999999998,251.38798,316.77356000000003,309.95482000000004,239.94398,290.51775000000004
2019-03-04,701.1241299999999,264.95980000000003,243.66478999999998,279.90106,372.39856,220.9579,215.0342,465.08518,223.15979,500.7825,225.90540000000001,219.46079999999998,227.77669,258.09458,211.56230000000002,355.73107,208.82289999999998,255.27876999999998,795.00395,246.72069,278.09855,212.8527,585.2846,266.94396,217.52769999999998,305.86898,265.85776,243.70018,344.36436999999995,228.78128,410.67922,411.81853,269.20896999999997,383.81416,311.44583,245.46857,1059.32,500.06103999999993,357.07855,245.66837999999998,406.81273,394.53065,491.15545,249.53647,907.9831,358.69667,237.69249,236.31770000000003,224.59899999999996,236.27917000000002,274.57625,234.59458,280.61872999999997,294.14892,221.55334,322.10022,284.87334,242.42727,253.74898000000002
2019-03-05,841.7421,205.31710999999999,237.44787,354.9,547.4133,197.71393,210.9967,795.3425000000001,224.35770000000002,542.8005999999999,218.70189999999997,209.55229999999997,196.55392,240.98727,199.18562,488.30773999999997,196.94522,235.5246,900.7529000000001,196.55392,254.04608000000002,196.55581999999998,895.6424999999999,222.9902,204.87753,409.18687,221.88109,209.2935,353.82359999999994,207.57352,515.0096,456.95543,221.1804,528.11897,323.15500000000003,239.39899,1141.4008,1005.1406999999999,442.22399999999993,226.73360000000002,482.01876999999996,504.37164,602.6746,334.4563,883.0704,279.74644,317.34562,214.69499999999996,196.58753000000002,218.55749999999998,313.23665,213.04901,383.66064,284.96334,203.73672000000002,528.00083,241.41318,338.46605,247.99857
2019-03-06,1514.2479,194.06332,233.84290000000001,584.9482,634.1120999999999,186.90354000000002,242.15437,830.4698000000001,284.75064,596.7841,232.22729999999996,235.15189,203.4267,283.29104,224.10333,542.0767,189.34332,314.25640000000004,843.9114999999999,195.50772,237.17293,185.85773,1056.9613000000002,216.65520999999998,213.57562,531.59374,207.93791000000002,308.29352,381.57683999999995,409.17462,419.71606,331.0336,245.96857,519.18083,349.6042,219.46210000000002,996.68,1126.2313999999997,1723.9665000000002,261.66954999999996,331.67022000000003,468.7227,619.8302,502.02006,663.6843700000001,270.33144,400.13796,202.31561000000002,192.63603,206.78312,899.494,238.56519,877.27505,414.41830000000004,194.59213,801.9439600000001,227.69208,578.8630999999999,325.0192
