Datetime,ESP1950,ESP1951,ESP1952,ESP1953,ESP1954,ESP1955,ESP1956,ESP1957,ESP1958,ESP1959,ESP1960,ESP1961,ESP1962,ESP1963,ESP1964,ESP1965,ESP1966,ESP1967,ESP1968,ESP1969,ESP1970,ESP1971,ESP1972,ESP1973,ESP1974,ESP1975,ESP1976,ESP1977,ESP1978,ESP1979,ESP1980,ESP1981,ESP1982,ESP1983,ESP1984,ESP1985,ESP1986,ESP1987,ESP1988,ESP1989,ESP1990,ESP1991,ESP1992,ESP1993,ESP1994,ESP1995,ESP1996,ESP1997,ESP1998,ESP1999,ESP2000,ESP2001,ESP2002,ESP2003,ESP2004,ESP2005,ESP2006,ESP2007,ESP2008
2019-02-25,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834,494.93834
2019-02-26,841.916,730.25936,698.8784999999999,767.0764300000001,697.3015,672.23895,821.47187,794.1590000000001,872.22934,672.8969000000001,717.32295,698.8054500000001,664.8625000000001,840.6918599999999,732.13005,771.5464,755.0623400000001,762.6729,888.8225000000001,786.9014,698.2479000000001,665.8004,745.85146,726.3508400000001,789.8439000000001,745.1769,835.4164400000001,710.04754,696.7704,733.19024,798.8975,786.28296,768.76247,846.0279,780.4065,691.25813,709.2824599999999,674.46935,822.9825000000001,782.3439999999999,710.10745,783.49185,968.9629000000001,719.81895,832.70395,901.82185,700.6079000000001,700.60855,772.8479,815.4679,741.94396,729.05546,752.70236,679.9654400000001,863.30146,783.8354999999999,801.1164699999999,1046.4394000000002,678.75355
2019-02-27,1566.244,977.8911,963.45437,1134.3654,931.6752,853.6704,1412.8156000000001,2013.6578000000002,1557.8368999999998,830.9014999999999,1098.5374,968.34683,711.12645,1914.9723000000001,1014.24,1237.2174999999997,1320.6278,1086.6668,1684.7508000000003,1201.3546999999999,1010.4308000000002,774.6244000000002,1647.409,1408.6100999999999,1493.333,1079.7578999999998,1966.7789,1027.2428,956.6098,1314.4915,1712.0914,1383.2458000000001,1276.0458999999998,1692.3727,1148.9448999999997,940.8728999999998,1108.8037,899.54746,1282.7715,1214.6238999999998,1027.1318999999999,1151.1365,2129.9171,954.35,1685.7475,1736.5682,1099.1579,969.0743699999999,1199.9971,1341.3975,1228.1761,1212.6064,1087.0911999999998,878.6839,1768.9514,1478.7315,1658.6994,2118.2257999999997,863.39146
2019-02-28,1529.7784,1345.2075000000002,1232.5221000000001,1546.0143999999998,1039.0143,1507.1490000000001,1135.6908,2893.2022999999995,1399.6643,808.04855,1151.8413999999998,1300.4271999999999,631.6875,1571.0808,883.864,2504.8249,1311.1479,1220.9709,1518.246,1230.4261000000001,1413.3011999999999,1364.1769,2226.4326,2333.6065,1864.6865,1780.0712999999998,3045.4017999999996,958.9575,1056.2790000000002,1640.7248,2271.8008,1481.8813999999998,1842.3883999999998,2941.6703999999995,1265.961,1495.9724999999999,1849.6997,994.1879000000001,1267.7698999999998,1533.0865000000001,917.7924999999999,1078.799,1858.7161999999998,1164.4229,2362.6580000000004,1390.2428999999997,1275.879,1451.234,1297.3994,1664.9040000000002,2173.8248,1206.2018,1264.0235,1032.5774999999999,2155.537,1864.3593999999996,2662.2155,1895.2875,846.555
2019-03-01,1306.6163999999999,1261.4334,1262.1063999999997,1625.4642999999999,918.27,1503.7683000000002,905.12234,2132.8244,1086.1953,754.7985299999999,982.33145,1413.9153999999999,580.7979,1049.1514,791.9060599999999,2286.7336,1112.1514,1256.4065,1395.7014,1025.4754,1436.261,1337.8600000000001,2192.3140000000003,1917.0964999999999,1484.842,1948.334,2980.0224,967.0613000000001,937.6600000000001,1548.2104,2516.0167,1237.001,1513.4908,2937.079,1331.9715,1501.3803999999998,1667.4886999999999,995.15295,1205.8899999999999,1327.1372,852.1004300000001,960.16896,1597.2329,1017.8122999999999,2048.723,1127.791,1072.1339,1414.2325,1169.3593,1449.817,2252.393,1094.5243999999998,1235.93,1062.1190000000001,1698.5414,1793.348,2532.4402000000005,1439.8245000000002,794.2064399999999
2019-03-02,964.8975,852.0219000000001,942.8104,1090.9108,729.83897,969.3044,706.1579000000002,1404.0327,803.3369,675.1719,730.6501999999999,963.74726,500.6204000000001,808.6916999999999,651.3899999999999,1402.1914,812.61545,941.47104,1084.9094,815.8163000000001,1069.1851000000001,873.9334000000001,1688.4084,1257.6633999999997,1102.6428999999998,1386.219,1973.9138999999998,745.8315,729.1879,1148.3437000000001,1756.2064999999998,917.6898000000001,1008.2737,1879.8679,964.2393999999999,1062.0805,1161.5735,808.064,959.2454,942.0554,741.71895,780.5949999999999,1140.5629,735.3973000000001,1459.5189,863.52646,766.2444,945.5154,873.9793999999999,1108.9479,1421.9743,802.1993600000001,911.6148000000001,768.00644,1116.2258,1226.6758999999997,1668.4703999999997,1004.7190000000002,701.5875
2019-03-03,841.3603999999999,673.671,741.9664,805.1374999999999,653.58895,734.20644,615.0433,1102.9948,676.9265,647.8225000000001,610.4925,777.0994000000001,476.0165,729.74896,566.97893,1029.9915,662.5168299999999,804.2194000000001,947.6533000000002,670.6143599999999,814.56226,678.84296,1240.0519,969.14935,867.2669,1109.2253999999998,1327.6329,611.14746,667.4415,847.8279000000001,1267.2004,805.1475,861.5564,1337.0879,828.8743499999999,834.5858000000001,953.6424999999999,727.2014,784.5124999999999,772.6198,746.2154,700.9714,966.99786,616.71895,1247.455,780.00647,634.45145,800.9954,750.2115,924.61085,997.1179,651.984,719.6988000000001,655.8293699999999,881.6543999999999,953.6779,1155.7719,803.16,650.0595999999999
2019-03-04,857.88476,601.66895,634.0794,700.6444,634.0949999999999,670.7215,677.8604,1013.5764999999999,687.9304000000001,657.0329700000001,558.6329000000001,674.5664999999999,635.82146,860.9725000000001,651.3843499999999,949.4279,598.0954,698.0089499999999,911.3125,622.7013999999999,693.4865,633.3800000000001,2041.829,888.97145,762.6839,1083.7014,1041.1804,639.0489299999999,814.0,836.1665,1060.3638,825.21,940.9419,1612.1273999999999,905.3833500000001,704.0093499999999,957.3543999999999,871.57583,736.80395,775.4783600000001,1465.9569,1650.5453999999997,1118.6333000000002,768.1689,1214.1783000000003,1224.389,665.4579600000001,1067.325,799.9444,1347.0420000000001,989.9558400000001,637.74496,649.3204000000001,679.4583000000001,891.86543,926.6605,927.8814000000001,723.1998000000001,658.72544
2019-03-05,895.88517,564.62395,583.5923,802.62935,697.39836,626.08856,797.25003,1442.5565,795.9775,664.8004,532.8139699999999,607.3149999999999,574.7854,821.3388,619.37,967.1339399999999,563.3409,641.9984999999999,946.8969000000001,607.67394,661.7644,650.6054399999999,3562.2540000000004,927.751,699.7358,988.41727,905.1154,696.09606,895.2389999999999,1005.3669000000001,1000.7889000000001,844.14047,1034.2659,2190.3186000000005,857.76645,634.5178999999999,1006.8711999999999,1087.7558000000001,838.4754,739.699,1508.549,3172.2195,1354.1158000000003,955.1935,1253.2976,1263.2865,776.9964299999999,999.999,715.11185,1369.0503999999999,1425.8434,598.075,681.44584,694.41646,954.6483,948.0204,819.909,830.1168700000001,640.5679
2019-03-06,894.41377,539.3654,551.6158,932.51294,763.8658,582.7770999999999,826.7509,1976.1802,783.85043,686.9654,570.7514,572.7315,487.78588,710.13,621.06794,956.4540000000002,539.6875,644.1846,953.3928999999999,632.26205,620.8587,600.12,2909.6353,917.4775,764.41836,1012.9039,829.8875,674.9944,828.9088999999999,1135.316,946.24,737.19126,939.9565000000001,2022.5453,809.18044,595.2814999999999,1092.4343999999999,1189.091,900.1975,699.6915,1078.3654,3033.875,1155.0853000000002,859.4129,1276.8278999999998,1018.5288999999999,849.78,833.33546,621.2783000000001,1014.8603999999999,1490.1476,551.6765,758.8069,643.14044,869.1190000000001,979.3725000000001,759.5944,1053.1794,625.8871
2019-03-07,860.4165000000002,518.6604,529.1061,958.0875,822.4101999999999,560.6679,693.544,2107.8005000000003,687.51043,694.21643,931.0694,550.7944,450.76978,638.79836,724.9054299999999,907.0579,534.71893,644.1694,962.5594000000001,646.0454000000001,665.5154000000001,554.0973000000001,2245.8668,829.6865,866.42337,989.06684,781.2154,699.62937,926.1279,1180.1747999999998,842.3104,644.0829,822.9854999999999,1774.1499999999999,791.1179000000001,566.29896,1196.4350000000002,1225.9189,1225.8201000000001,739.3279,837.62795,1978.1609,1102.5743000000002,830.3129000000001,1396.0544,849.43044,761.5258,785.0654000000001,572.9549499999999,814.3285500000001,2032.5648999999996,574.5752,877.6016,647.70335,850.65585,969.15144,719.2811,1133.7185,578.34685
2019-03-08,837.29416,501.47754,509.9507999999999,985.1665,848.1638000000002,671.964,594.7825,2275.7595,606.6600000000001,686.84894,1745.732,599.85894,472.74897,638.6754500000001,633.0803999999999,882.5808000000001,621.35434,731.53293,953.0675,611.5985499999999,1238.5393,615.8415,1948.0104000000001,845.6814,800.4979,1292.7725,749.2959,799.6433400000001,926.89395,1211.0030000000002,785.95227,650.82043,804.7104499999999,1918.2534,815.8365,543.81585,2771.1224999999995,1024.9779,1037.638,963.6125,817.43044,1399.4454,1555.0171999999998,910.30204,1172.7954,780.78496,698.97,819.96393,558.6894,729.8425000000001,1527.1403,913.4238000000001,833.1775,670.2229000000001,884.1654,1108.1538999999998,694.1334999999999,1244.37,578.4658000000001
2019-03-09,794.0725000000001,487.49045,493.68167,1021.104,1109.8315,805.7439999999999,548.3329,1925.0747999999999,561.694,652.0858400000001,1855.7724999999998,615.95935,524.45394,687.7593400000001,541.76044,903.1683,757.0648,753.62647,820.56224,617.1764,1387.6505,672.5154000000001,1702.4087,818.0247499999999,692.45917,2116.6708,762.0109,825.23286,1552.2278999999999,1120.1351000000002,758.61526,690.85246,771.6064500000001,2712.3725,859.0414499999999,525.1098000000001,4011.4220000000005,923.48623,907.93943,1213.6524,798.21205,1154.5167999999999,1330.2629,967.23497,1097.9814999999999,832.4958,820.32335,843.4004000000001,537.6175,724.4979000000001,1111.3854999999999,1012.2367999999999,721.3854999999999,683.2723000000001,949.715,1300.9079,749.7040000000001,1157.0168999999999,564.4399999999999
2019-03-10,708.17083,469.26048,489.62520000000006,1068.2933,1830.3319,821.82896,525.4514,2044.5549999999998,534.7829,632.3439999999999,1659.5539,570.5654,628.3710599999999,689.8187399999999,500.5069000000001,919.0765,904.4353999999998,752.4879599999999,714.7928999999999,568.99333,985.27396,608.97183,1508.9318999999998,785.61145,622.4723000000001,1805.0573000000002,735.3568700000001,803.92975,1583.3182,1019.9829,711.1929,746.7248000000001,770.8589999999999,2617.2695,926.2504,518.7207999999999,3414.4157999999998,947.7264999999999,828.18645,1509.6868000000002,709.279,1085.8852,1181.3963999999999,986.71,1125.1739,1473.8078,1019.2665000000001,842.02003,521.7098,686.3600000000001,923.3068999999999,910.7851999999998,626.13547,850.51084,1086.6003999999998,1543.1002,717.9179,1077.3734,518.7310600000001
2019-03-11,633.9208000000001,454.33630000000005,592.6469,1009.2299999999999,2197.5843999999997,768.9689400000001,597.5008,1784.765,514.59986,595.38895,1147.9840000000002,526.21,547.6274999999999,697.9423,507.16335000000004,891.6453999999999,1043.9204,693.8314399999999,655.6963000000001,516.1204299999999,778.8439999999999,542.6904000000001,1463.1115,761.20895,584.00893,1335.6801,782.0885000000001,684.4613,1231.6675,992.8783999999999,675.13394,805.1279,856.6908000000001,2699.741,905.93,650.45506,2328.08,849.57397,827.08794,2487.027,656.9458999999999,1035.209,1189.4499999999998,960.44147,1204.7343,2696.4593,1034.0273000000002,824.9254000000001,632.2094000000001,637.1804500000001,828.7433400000001,734.4719,576.96253,1245.5518000000002,1134.3335,1653.2629000000002,654.60896,982.19895,551.4354000000001
2019-03-12,591.0154600000001,448.42440000000005,702.2379,917.6679,1444.0038999999997,730.20893,726.11046,1901.5393000000001,496.82397000000003,602.15104,910.9654400000001,617.8304,466.59333,691.3589,503.1844,933.0572999999999,1120.8627,611.1304,660.8439699999999,488.93794,759.8118000000001,713.9112399999999,1678.5289,787.45836,675.35895,1180.0281000000002,1180.6905000000002,659.1679,1196.9196000000002,1259.7275,736.524,857.4912,999.3485999999999,2896.562,934.4239,830.9908000000001,1940.6580000000001,984.77995,758.2708,2663.9395,638.6175000000001,925.01646,1210.3846999999998,1014.578,1479.8869,3256.3622000000005,1341.4360000000001,914.9929,710.0958,608.5833299999999,835.78855,778.15646,642.9583399999999,1229.7102,1309.0874999999999,1683.9991,615.6579,1107.4898000000003,685.3100000000001
2019-03-13,564.40336,613.3054,635.32394,952.10147,1016.1469000000001,849.3773000000001,790.5129,3415.9334,485.77297000000004,720.65395,951.2845,877.8525,458.44417999999996,736.755,644.7398,1084.0504,1343.2182,552.2094,735.6123,504.05429999999996,832.2099400000001,1944.7982,2588.2367999999997,788.7539000000002,1303.6075,1103.3709,1587.1079,804.5274999999999,1166.3673999999999,1545.2504,899.1975,1020.4679000000001,1036.0203999999999,3326.3675999999996,1032.6099,967.1583,1873.3894,2240.1764,687.7901999999999,2588.8478999999998,600.60894,838.93543,1282.1347,1130.9858999999997,1371.494,2531.7490000000003,1953.6183,991.63353,1107.5803999999998,693.1825,1283.6473999999998,1088.9204,924.5233499999999,1333.901,1524.1263000000001,1836.6009,588.6454000000001,1487.7585,902.63045
2019-03-14,545.3325,988.7023000000002,543.11085,1018.8358,842.5614999999999,856.6254000000001,700.6664999999999,2788.4967,482.86295,813.5914,1663.5098,1371.4765,534.12896,746.3629,758.0949999999999,1091.973,1565.9288999999999,521.115,1204.5361,596.8786,1077.4988999999998,2106.2110000000002,2624.6749999999997,732.15646,1552.2413999999999,1030.5405,1370.5275,777.2429,1099.1485,1694.5308000000002,883.7265,1616.1709999999998,919.81226,4668.694,1189.2303999999997,916.8537,1731.3073000000002,2665.225,679.3564600000001,2178.1986,564.3844,822.21395,1419.1809,1355.2078999999999,1423.4243999999999,2343.6146,1988.2668,918.6939600000001,1802.5836,958.1769,1504.8418,1089.0822,957.3029,1530.2808,1681.1479,1899.4783,566.2744,1766.4804000000001,1050.4
2019-03-15,544.7251999999999,1155.1344,505.95796,908.57726,764.9639000000001,704.00333,720.109,2083.0033000000003,502.56747,751.9875000000001,1673.0365000000002,1587.914,620.0844,734.944,625.76,1081.098,1598.301,500.0372999999999,1736.2314,702.9321,1566.3178999999998,1493.4913999999999,2526.9590000000003,683.364,1534.84,972.22793,1246.615,649.0004,1058.3082000000002,1800.713,898.44227,1442.8293999999999,987.6475300000001,4698.445,2169.0492999999997,928.00754,1567.6199,2126.093,748.8894,1855.26,541.7719,863.9502,1645.2205000000001,1724.5233,1618.1008999999997,2829.5069000000003,1533.7036,879.44794,2171.2457999999997,1231.8473999999999,1696.0645000000002,1105.5118999999997,748.8573,2903.8346,1800.0894,1720.0444,547.849,1923.0008,1144.3014
2019-03-16,664.61086,1267.599,475.35396000000003,871.574,776.53354,605.3929300000001,822.65437,1910.4215,620.8879,710.1173000000001,1422.2858,2404.1407,647.7404,696.9025,603.20246,1137.3494,1638.2854,538.19627,1276.9708999999998,824.8883500000001,1656.6099,1251.4725,2346.3845,739.2904,1696.2415,998.8264999999999,1316.1798999999999,570.5994000000001,995.525,1984.8830000000003,1990.5775,1144.0048,1313.476,3610.928,3557.5273,1015.7943999999999,1329.7365,1869.7783,895.9219,1524.17,543.7444,813.5165,1905.7979999999998,2217.4718,1810.0319,3572.4864000000002,1320.7024000000001,1098.9804,2677.2776,1151.1905,2174.7023999999997,1083.8994,627.2765,3541.8309999999997,1949.2060000000001,1461.8315,538.8329000000001,1904.4523000000002,1079.6894
2019-03-17,972.5429399999999,1221.0555000000002,462.13338,941.8710500000001,844.9375,564.19146,818.5029000000001,1853.4651000000001,617.7021,833.4958,1152.5379999999998,2147.1560000000004,679.0698000000001,618.06047,812.81894,1198.8523000000002,1534.2464,2043.854,1082.1959,958.5158000000001,1487.6261999999997,1208.404,2193.0366,953.1677400000001,1855.9554,941.29854,1378.9978999999998,546.275,1091.5765,2250.599,2535.4482999999996,1032.0754000000002,1066.2535,2751.4224,3031.6992000000005,1192.29,1178.1594,1444.3828999999998,1002.2393000000001,1694.8127,723.1208700000001,828.8264999999999,2131.0,2394.0916,1882.7658000000001,2808.719,1427.1394,1527.9819,3814.3294,1092.7178999999999,2534.2615,1002.0554,570.7379,2952.6935,2040.3700000000003,1343.4318,611.6670999999999,1961.8248,968.1614
