"measure","scenario","period","climset","strategy","value_hist","pctchange","colournm"
"Mean exceedence of MWAT - Poor","2",2030,"CMIP3","Baseline",12.0643,26.3372097842395,"3"
"Mean exceedence of MWAT - Poor","2",2030,"CMIP3","Add Flow
10%",12.0643,22.8135905108461,"3"
"Mean exceedence of MWAT - Poor","2",2030,"CMIP3","Add Flow
20%",12.0643,20.1279809023317,"3"
"Mean exceedence of MWAT - Poor","2",2030,"CMIP3","Reduce Tribs
4degC",12.0643,-2.39466856759199,"2"
"Mean exceedence of MWAT - Poor","2",2030,"CMIP3","Reduce Dam
Outflow
4degC",12.0643,1.59810349543695,"3"
"Mean exceedence of MWAT - Poor","2",2030,"CMIP5","Baseline",12.0643,30.8986016594415,"3"
"Mean exceedence of MWAT - Poor","2",2030,"CMIP5","Add Flow
10%",12.0643,27.1611282875923,"3"
"Mean exceedence of MWAT - Poor","2",2030,"CMIP5","Add Flow
20%",12.0643,24.390971709921,"3"
"Mean exceedence of MWAT - Poor","2",2030,"CMIP5","Reduce Tribs
4degC",12.0643,2.22391684556916,"3"
"Mean exceedence of MWAT - Poor","2",2030,"CMIP5","Reduce Dam
Outflow
4degC",12.0643,5.97465248709001,"3"
"Mean exceedence of MWAT - Poor","3",2030,"CMIP3","Baseline",12.0643,36.5325795943403,"4"
"Mean exceedence of MWAT - Poor","3",2030,"CMIP3","Add Flow
10%",12.0643,33.1084273434845,"4"
"Mean exceedence of MWAT - Poor","3",2030,"CMIP3","Add Flow
20%",12.0643,30.4932735426009,"3"
"Mean exceedence of MWAT - Poor","3",2030,"CMIP3","Reduce Tribs
4degC",12.0643,8.369321054682,"3"
"Mean exceedence of MWAT - Poor","3",2030,"CMIP3","Reduce Dam
Outflow
4degC",12.0643,12.0496008885721,"3"
"Mean exceedence of MWAT - Poor","3",2030,"CMIP5","Baseline",12.0643,39.6094261581691,"4"
"Mean exceedence of MWAT - Poor","3",2030,"CMIP5","Add Flow
10%",12.0643,36.1919050421491,"4"
"Mean exceedence of MWAT - Poor","3",2030,"CMIP5","Add Flow
20%",12.0643,33.6057624561724,"4"
"Mean exceedence of MWAT - Poor","3",2030,"CMIP5","Reduce Tribs
4degC",12.0643,11.1046641744652,"3"
"Mean exceedence of MWAT - Poor","3",2030,"CMIP5","Reduce Dam
Outflow
4degC",12.0643,14.7708528468291,"3"
"Mean exceedence of MWAT - Poor","4",2030,"CMIP3","Baseline",12.0643,40.0777500559502,"4"
"Mean exceedence of MWAT - Poor","4",2030,"CMIP3","Add Flow
10%",12.0643,36.3477367107914,"4"
"Mean exceedence of MWAT - Poor","4",2030,"CMIP3","Add Flow
20%",12.0643,33.4275507074592,"4"
"Mean exceedence of MWAT - Poor","4",2030,"CMIP3","Reduce Tribs
4degC",12.0643,12.1913413956881,"3"
"Mean exceedence of MWAT - Poor","4",2030,"CMIP3","Reduce Dam
Outflow
4degC",12.0643,15.7580630455145,"3"
"Mean exceedence of MWAT - Poor","4",2030,"CMIP5","Baseline",12.0643,39.7155243155426,"4"
"Mean exceedence of MWAT - Poor","4",2030,"CMIP5","Add Flow
10%",12.0643,35.9714198088575,"4"
