"measure","scenario","period","climset","strategy","value_hist","pctchange","colournm"
"Frequency Meeting Dry Year Fish Targets Scott","5",2070,"CMIP3","Reduce ET 30%",70.5029,-2.49847878597901,"2"
"Frequency Meeting Dry Year Fish Targets Scott","5",2070,"CMIP3","Reduce ET 50%",70.5029,-3.66339540643008,"2"
"Frequency Meeting Dry Year Fish Targets Scott","5",2070,"CMIP3","Add 30KAF",70.5029,-1.57936765721694,"2"
"Frequency Meeting Dry Year Fish Targets Scott","5",2070,"CMIP5","Baseline",70.5029,-1.03570207750319,"2"
"Frequency Meeting Dry Year Fish Targets Scott","5",2070,"CMIP5","Reduce ET 30%",70.5029,-2.04530593776993,"2"
"Frequency Meeting Dry Year Fish Targets Scott","5",2070,"CMIP5","Reduce ET 50%",70.5029,-3.48226810528361,"2"
"Frequency Meeting Dry Year Fish Targets Scott","5",2070,"CMIP5","Add 30KAF",70.5029,-1.03570207750319,"2"
"Frequency Meeting Dry Year Fish Targets Shasta","1",2070,"CMIP3","Baseline",56.8769,10.7187628017701,"3"
"Frequency Meeting Dry Year Fish Targets Shasta","1",2070,"CMIP3","Reduce ET 30%",56.8769,9.35494023056812,"3"
"Frequency Meeting Dry Year Fish Targets Shasta","1",2070,"CMIP3","Reduce ET 50%",56.8769,6.99616188646005,"3"
"Frequency Meeting Dry Year Fish Targets Shasta","1",2070,"CMIP3","Add 30KAF",56.8769,10.7187628017701,"3"
"Frequency Meeting Dry Year Fish Targets Shasta","1",2070,"CMIP5","Baseline",56.8769,16.1424057921582,"3"
"Frequency Meeting Dry Year Fish Targets Shasta","1",2070,"CMIP5","Reduce ET 30%",56.8769,13.9761484891054,"3"
"Frequency Meeting Dry Year Fish Targets Shasta","1",2070,"CMIP5","Reduce ET 50%",56.8769,10.7187628017701,"3"
"Frequency Meeting Dry Year Fish Targets Shasta","1",2070,"CMIP5","Add 30KAF",56.8769,16.1424057921582,"3"
"Frequency Meeting Dry Year Fish Targets Shasta","2",2070,"CMIP3","Baseline",56.8769,-8.45633288734091,"2"
"Frequency Meeting Dry Year Fish Targets Shasta","2",2070,"CMIP3","Reduce ET 30%",56.8769,-9.11424497467338,"2"
"Frequency Meeting Dry Year Fish Targets Shasta","2",2070,"CMIP3","Reduce ET 50%",56.8769,-10.8954601956154,"2"
"Frequency Meeting Dry Year Fish Targets Shasta","2",2070,"CMIP3","Add 30KAF",56.8769,-8.45633288734091,"2"
"Frequency Meeting Dry Year Fish Targets Shasta","2",2070,"CMIP5","Baseline",56.8769,-5.79268560698631,"2"
"Frequency Meeting Dry Year Fish Targets Shasta","2",2070,"CMIP5","Reduce ET 30%",56.8769,-7.06033556681184,"2"
"Frequency Meeting Dry Year Fish Targets Shasta","2",2070,"CMIP5","Reduce ET 50%",56.8769,-8.76120182358743,"2"
"Frequency Meeting Dry Year Fish Targets Shasta","2",2070,"CMIP5","Add 30KAF",56.8769,-5.79268560698631,"2"
"Frequency Meeting Dry Year Fish Targets Shasta","3",2070,"CMIP3","Baseline",56.8769,2.02173465853449,"3"
"Frequency Meeting Dry Year Fish Targets Shasta","3",2070,"CMIP3","Reduce ET 30%",56.8769,0.962781023578997,"3"
"Frequency Meeting Dry Year Fish Targets Shasta","3",2070,"CMIP3","Reduce ET 50%",56.8769,-1.41217260434376,"2"
"Frequency Meeting Dry Year Fish Targets Shasta","3",2070,"CMIP3","Add 30KAF",56.8769,2.02173465853449,"3"
"Frequency Meeting Dry Year Fish Targets Shasta","3",2070,"CMIP5","Baseline",56.8769,-0.561563657653637,"2"
"Frequency Meeting Dry Year Fish Targets Shasta","3",2070,"CMIP5","Reduce ET 30%",56.8769,-2.03790994234918,"2"
"Frequency Meeting Dry Year Fish Targets Shasta","3",2070,"CMIP5","Reduce ET 50%",56.8769,-4.28434039126605,"2"
"Frequency Meeting Dry Year Fish Targets Shasta","3",2070,"CMIP5","Add 30KAF",56.8769,-0.561563657653637,"2"
"Frequency Meeting Dry Year Fish Targets Shasta","4",2070,"CMIP3","Baseline",56.8769,-17.2175347109283,"2"
"Frequency Meeting Dry Year Fish Targets Shasta","4",2070,"CMIP3","Reduce ET 30%",56.8769,-18.4050115248897,"2"
"Frequency Meeting Dry Year Fish Targets Shasta","4",2070,"CMIP3","Reduce ET 50%",56.8769,-19.7208356995547,"2"
"Frequency Meeting Dry Year Fish Targets Shasta","4",2070,"CMIP3","Add 30KAF",56.8769,-17.2175347109283,"2"
"Frequency Meeting Dry Year Fish Targets Shasta","4",2070,"CMIP5","Baseline",56.8769,-17.5705778620143,"2"
"Frequency Meeting Dry Year Fish Targets Shasta","4",2070,"CMIP5","Reduce ET 30%",56.8769,-18.5815331004327,"2"
"Frequency Meeting Dry Year Fish Targets Shasta","4",2070,"CMIP5","Reduce ET 50%",56.8769,-20.2182256768565,"2"
"Frequency Meeting Dry Year Fish Targets Shasta","4",2070,"CMIP5","Add 30KAF",56.8769,-17.5705778620143,"2"
"Frequency Meeting Dry Year Fish Targets Shasta","5",2070,"CMIP3","Baseline",56.8769,-0.385217900412993,"2"
"Frequency Meeting Dry Year Fish Targets Shasta","5",2070,"CMIP3","Reduce ET 30%",56.8769,-0.738085233196609,"2"
"Frequency Meeting Dry Year Fish Targets Shasta","5",2070,"CMIP3","Reduce ET 50%",56.8769,-2.3427788785957,"2"
"Frequency Meeting Dry Year Fish Targets Shasta","5",2070,"CMIP3","Add 30KAF",56.8769,-0.385217900412993,"2"
"Frequency Meeting Dry Year Fish Targets Shasta","5",2070,"CMIP5","Baseline",56.8769,1.28364942533788,"3"
"Frequency Meeting Dry Year Fish Targets Shasta","5",2070,"CMIP5","Reduce ET 30%",56.8769,-0.208696324870021,"2"
"Frequency Meeting Dry Year Fish Targets Shasta","5",2070,"CMIP5","Reduce ET 50%",56.8769,-2.90434253624933,"2"
"Frequency Meeting Dry Year Fish Targets Shasta","5",2070,"CMIP5","Add 30KAF",56.8769,1.28364942533788,"3"
"Mean Annual Water Delivery to LKNWR","1",2070,"CMIP3","Baseline",24.6143,-40.4573764031478,"1"
"Mean Annual Water Delivery to LKNWR","1",2070,"CMIP3","Reduce ET 30%",24.6143,-34.8622548681051,"1"
"Mean Annual Water Delivery to LKNWR","1",2070,"CMIP3","Reduce ET 50%",24.6143,-29.1196580849344,"2"
"Mean Annual Water Delivery to LKNWR","1",2070,"CMIP3","Add 30KAF",24.6143,-37.2007329072937,"1"
"Mean Annual Water Delivery to LKNWR","1",2070,"CMIP5","Baseline",24.6143,-36.3394449567934,"1"
"Mean Annual Water Delivery to LKNWR","1",2070,"CMIP5","Reduce ET 30%",24.6143,-31.0315548278846,"2"
"Mean Annual Water Delivery to LKNWR","1",2070,"CMIP5","Reduce ET 50%",24.6143,-25.6424111187399,"2"
"Mean Annual Water Delivery to LKNWR","1",2070,"CMIP5","Add 30KAF",24.6143,-34.8403164014414,"1"
"Mean Annual Water Delivery to LKNWR","2",2070,"CMIP3","Baseline",24.6143,-49.5902788216606,"1"
"Mean Annual Water Delivery to LKNWR","2",2070,"CMIP3","Reduce ET 30%",24.6143,-43.7152387027053,"1"
"Mean Annual Water Delivery to LKNWR","2",2070,"CMIP3","Reduce ET 50%",24.6143,-37.8231353319006,"1"
"Mean Annual Water Delivery to LKNWR","2",2070,"CMIP3","Add 30KAF",24.6143,-48.1947485811094,"1"
"Mean Annual Water Delivery to LKNWR","2",2070,"CMIP5","Baseline",24.6143,-35.2144891384277,"1"
"Mean Annual Water Delivery to LKNWR","2",2070,"CMIP5","Reduce ET 30%",24.6143,-29.7956878724969,"2"
"Mean Annual Water Delivery to LKNWR","2",2070,"CMIP5","Reduce ET 50%",24.6143,-25.5709079681323,"2"
"Mean Annual Water Delivery to LKNWR","2",2070,"CMIP5","Add 30KAF",24.6143,-32.3202366104257,"2"
"Mean Annual Water Delivery to LKNWR","3",2070,"CMIP3","Baseline",24.6143,-40.4577826710489,"1"
"Mean Annual Water Delivery to LKNWR","3",2070,"CMIP3","Reduce ET 30%",24.6143,-32.0959767289746,"2"
"Mean Annual Water Delivery to LKNWR","3",2070,"CMIP3","Reduce ET 50%",24.6143,-28.156396891238,"2"
"Mean Annual Water Delivery to LKNWR","3",2070,"CMIP3","Add 30KAF",24.6143,-38.3009063836875,"1"
"Mean Annual Water Delivery to LKNWR","3",2070,"CMIP5","Baseline",24.6143,-50.4028146240194,"1"
"Mean Annual Water Delivery to LKNWR","3",2070,"CMIP5","Reduce ET 30%",24.6143,-41.8638758770308,"1"
"Mean Annual Water Delivery to LKNWR","3",2070,"CMIP5","Reduce ET 50%",24.6143,-36.2650979308776,"1"
"Mean Annual Water Delivery to LKNWR","3",2070,"CMIP5","Add 30KAF",24.6143,-48.4133207119439,"1"
"Mean Annual Water Delivery to LKNWR","4",2070,"CMIP3","Baseline",24.6143,-66.3118593663033,"1"
"Mean Annual Water Delivery to LKNWR","4",2070,"CMIP3","Reduce ET 30%",24.6143,-61.3269522188321,"1"
"Mean Annual Water Delivery to LKNWR","4",2070,"CMIP3","Reduce ET 50%",24.6143,-57.7513884205523,"1"
"Mean Annual Water Delivery to LKNWR","4",2070,"CMIP3","Add 30KAF",24.6143,-64.4739033813677,"1"
"Mean Annual Water Delivery to LKNWR","4",2070,"CMIP5","Baseline",24.6143,-55.3353132122384,"1"
"Mean Annual Water Delivery to LKNWR","4",2070,"CMIP5","Reduce ET 30%",24.6143,-44.6573739655404,"1"
"Mean Annual Water Delivery to LKNWR","4",2070,"CMIP5","Reduce ET 50%",24.6143,-39.3689846958882,"1"
"Mean Annual Water Delivery to LKNWR","4",2070,"CMIP5","Add 30KAF",24.6143,-55.997936159062,"1"
"Mean Annual Water Delivery to LKNWR","5",2070,"CMIP3","Baseline",24.6143,-49.3530183673718,"1"
"Mean Annual Water Delivery to LKNWR","5",2070,"CMIP3","Reduce ET 30%",24.6143,-42.3140207115376,"1"
"Mean Annual Water Delivery to LKNWR","5",2070,"CMIP3","Reduce ET 50%",24.6143,-36.7436815184669,"1"
"Mean Annual Water Delivery to LKNWR","5",2070,"CMIP3","Add 30KAF",24.6143,-47.7734487675863,"1"
"Mean Annual Water Delivery to LKNWR","5",2070,"CMIP5","Baseline",24.6143,-42.9872066237919,"1"
"Mean Annual Water Delivery to LKNWR","5",2070,"CMIP5","Reduce ET 30%",24.6143,-33.5837297830936,"1"
"Mean Annual Water Delivery to LKNWR","5",2070,"CMIP5","Reduce ET 50%",24.6143,-30.6265057304087,"2"
"Mean Annual Water Delivery to LKNWR","5",2070,"CMIP5","Add 30KAF",24.6143,-41.1037486339242,"1"
