"measure","scenario","period","climset","strategy","value_hist","pctchange","colournm"
"Mean Annual Shasta Flow","3",2030,"CMIP5","Reduce ET 30%",187.6871,12.2828367000183,"3"
"Mean Annual Shasta Flow","3",2030,"CMIP5","Reduce ET 50%",187.6871,12.679827223075,"3"
"Mean Annual Shasta Flow","3",2030,"CMIP5","Add 30KAF",187.6871,11.8583536108768,"3"
"Mean Annual Shasta Flow","4",2030,"CMIP3","Baseline",187.6871,-7.77096561244752,"2"
"Mean Annual Shasta Flow","4",2030,"CMIP3","Reduce ET 30%",187.6871,-6.89061741590125,"2"
"Mean Annual Shasta Flow","4",2030,"CMIP3","Reduce ET 50%",187.6871,-6.14501476127022,"2"
"Mean Annual Shasta Flow","4",2030,"CMIP3","Add 30KAF",187.6871,-7.77096561244752,"2"
"Mean Annual Shasta Flow","4",2030,"CMIP5","Baseline",187.6871,-7.76499823376246,"2"
"Mean Annual Shasta Flow","4",2030,"CMIP5","Reduce ET 30%",187.6871,-7.37674565806599,"2"
"Mean Annual Shasta Flow","4",2030,"CMIP5","Reduce ET 50%",187.6871,-6.97123030831633,"2"
"Mean Annual Shasta Flow","4",2030,"CMIP5","Add 30KAF",187.6871,-7.76499823376246,"2"
"Mean Annual Shasta Flow","5",2030,"CMIP3","Baseline",187.6871,0.678842605591969,"3"
"Mean Annual Shasta Flow","5",2030,"CMIP3","Reduce ET 30%",187.6871,1.37377582156686,"3"
"Mean Annual Shasta Flow","5",2030,"CMIP3","Reduce ET 50%",187.6871,1.92122953575393,"3"
"Mean Annual Shasta Flow","5",2030,"CMIP3","Add 30KAF",187.6871,0.678842605591969,"3"
"Mean Annual Shasta Flow","5",2030,"CMIP5","Baseline",187.6871,4.16890665368051,"3"
"Mean Annual Shasta Flow","5",2030,"CMIP5","Reduce ET 30%",187.6871,4.47590697495992,"3"
"Mean Annual Shasta Flow","5",2030,"CMIP5","Reduce ET 50%",187.6871,4.76798884952669,"3"
"Mean Annual Shasta Flow","5",2030,"CMIP5","Add 30KAF",187.6871,4.16890665368051,"3"
"Mean Annual UKL Stg and Inflow","1",2030,"CMIP3","Baseline",1377.9978,7.28004065028261,"3"
"Mean Annual UKL Stg and Inflow","1",2030,"CMIP3","Reduce ET 30%",1377.9978,7.49760993812906,"3"
"Mean Annual UKL Stg and Inflow","1",2030,"CMIP3","Reduce ET 50%",1377.9978,7.64793673836053,"3"
"Mean Annual UKL Stg and Inflow","1",2030,"CMIP3","Add 30KAF",1377.9978,8.71856979742637,"3"
"Mean Annual UKL Stg and Inflow","1",2030,"CMIP5","Baseline",1377.9978,6.23417541014942,"3"
"Mean Annual UKL Stg and Inflow","1",2030,"CMIP5","Reduce ET 30%",1377.9978,6.4354239172225,"3"
"Mean Annual UKL Stg and Inflow","1",2030,"CMIP5","Reduce ET 50%",1377.9978,6.60310197882753,"3"
"Mean Annual UKL Stg and Inflow","1",2030,"CMIP5","Add 30KAF",1377.9978,7.69655800611582,"3"
"Mean Annual UKL Stg and Inflow","2",2030,"CMIP3","Baseline",1377.9978,-0.819391729072435,"2"
"Mean Annual UKL Stg and Inflow","2",2030,"CMIP3","Reduce ET 30%",1377.9978,-0.642548195650254,"2"
"Mean Annual UKL Stg and Inflow","2",2030,"CMIP3","Reduce ET 50%",1377.9978,-0.553106833697421,"2"
"Mean Annual UKL Stg and Inflow","2",2030,"CMIP3","Add 30KAF",1377.9978,0.797947572920649,"3"
"Mean Annual UKL Stg and Inflow","2",2030,"CMIP5","Baseline",1377.9978,-5.70569125727198,"2"
"Mean Annual UKL Stg and Inflow","2",2030,"CMIP5","Reduce ET 30%",1377.9978,-5.36722192154443,"2"
"Mean Annual UKL Stg and Inflow","2",2030,"CMIP5","Reduce ET 50%",1377.9978,-5.11955824602914,"2"
"Mean Annual UKL Stg and Inflow","2",2030,"CMIP5","Add 30KAF",1377.9978,-4.04428802426246,"2"
"Mean Annual UKL Stg and Inflow","3",2030,"CMIP3","Baseline",1377.9978,6.50241241314027,"3"
"Mean Annual UKL Stg and Inflow","3",2030,"CMIP3","Reduce ET 30%",1377.9978,6.95126654048359,"3"
"Mean Annual UKL Stg and Inflow","3",2030,"CMIP3","Reduce ET 50%",1377.9978,7.27215965076287,"3"
"Mean Annual UKL Stg and Inflow","3",2030,"CMIP3","Add 30KAF",1377.9978,7.9570881753222,"3"
"Mean Annual UKL Stg and Inflow","3",2030,"CMIP5","Baseline",1377.9978,6.06178761678719,"3"
"Mean Annual UKL Stg and Inflow","3",2030,"CMIP5","Reduce ET 30%",1377.9978,6.50935727183308,"3"
"Mean Annual UKL Stg and Inflow","3",2030,"CMIP5","Reduce ET 50%",1377.9978,6.83259436263249,"3"
"Mean Annual UKL Stg and Inflow","3",2030,"CMIP5","Add 30KAF",1377.9978,7.4993298247646,"3"
"Mean Annual UKL Stg and Inflow","4",2030,"CMIP3","Baseline",1377.9978,-8.84202427609101,"2"
"Mean Annual UKL Stg and Inflow","4",2030,"CMIP3","Reduce ET 30%",1377.9978,-8.3253471086819,"2"
"Mean Annual UKL Stg and Inflow","4",2030,"CMIP3","Reduce ET 50%",1377.9978,-7.95330732748631,"2"
"Mean Annual UKL Stg and Inflow","4",2030,"CMIP3","Add 30KAF",1377.9978,-7.18199259824654,"2"
"Mean Annual UKL Stg and Inflow","4",2030,"CMIP5","Baseline",1377.9978,-9.4587306307746,"2"
"Mean Annual UKL Stg and Inflow","4",2030,"CMIP5","Reduce ET 30%",1377.9978,-8.9482798884004,"2"
