"measure","scenario","period","climset","strategy","value_hist","pctchange","colournm"
"Mean Annual Hydropower Generated (MW)","2",2070,"CMIP3","Reduce ET 30%",26741.1142,-9.25538211119117,"3"
"Mean Annual Hydropower Generated (MW)","2",2070,"CMIP3","Reduce ET 50%",26741.1142,-8.92860253369697,"3"
"Mean Annual Hydropower Generated (MW)","2",2070,"CMIP3","Add 30KAF",26741.1142,-8.43333820398554,"3"
"Mean Annual Hydropower Generated (MW)","2",2070,"CMIP5","Baseline",26741.1142,-8.56259572011401,"3"
"Mean Annual Hydropower Generated (MW)","2",2070,"CMIP5","Reduce ET 30%",26741.1142,-8.16397134267502,"3"
"Mean Annual Hydropower Generated (MW)","2",2070,"CMIP5","Reduce ET 50%",26741.1142,-7.89966335808101,"3"
"Mean Annual Hydropower Generated (MW)","2",2070,"CMIP5","Add 30KAF",26741.1142,-7.03708972605188,"3"
"Mean Annual Hydropower Generated (MW)","3",2070,"CMIP3","Baseline",26741.1142,-0.859354618813899,"3"
"Mean Annual Hydropower Generated (MW)","3",2070,"CMIP3","Reduce ET 30%",26741.1142,-0.00464677720871258,"3"
"Mean Annual Hydropower Generated (MW)","3",2070,"CMIP3","Reduce ET 50%",26741.1142,0.476226229945199,"2"
"Mean Annual Hydropower Generated (MW)","3",2070,"CMIP3","Add 30KAF",26741.1142,0.401968665912958,"2"
"Mean Annual Hydropower Generated (MW)","3",2070,"CMIP5","Baseline",26741.1142,-1.7101998689344,"3"
"Mean Annual Hydropower Generated (MW)","3",2070,"CMIP5","Reduce ET 30%",26741.1142,-0.827583317377255,"3"
"Mean Annual Hydropower Generated (MW)","3",2070,"CMIP5","Reduce ET 50%",26741.1142,-0.249300008598745,"3"
"Mean Annual Hydropower Generated (MW)","3",2070,"CMIP5","Add 30KAF",26741.1142,-0.420946558763809,"3"
"Mean Annual Hydropower Generated (MW)","4",2070,"CMIP3","Baseline",26741.1142,-15.254305297421,"3"
"Mean Annual Hydropower Generated (MW)","4",2070,"CMIP3","Reduce ET 30%",26741.1142,-14.4084112246901,"3"
"Mean Annual Hydropower Generated (MW)","4",2070,"CMIP3","Reduce ET 50%",26741.1142,-13.9463418468928,"3"
"Mean Annual Hydropower Generated (MW)","4",2070,"CMIP3","Add 30KAF",26741.1142,-14.0787185299856,"3"
"Mean Annual Hydropower Generated (MW)","4",2070,"CMIP5","Baseline",26741.1142,-15.0563412200678,"3"
"Mean Annual Hydropower Generated (MW)","4",2070,"CMIP5","Reduce ET 30%",26741.1142,-14.1124516045782,"3"
"Mean Annual Hydropower Generated (MW)","4",2070,"CMIP5","Reduce ET 50%",26741.1142,-13.6629030214455,"3"
"Mean Annual Hydropower Generated (MW)","4",2070,"CMIP5","Add 30KAF",26741.1142,-13.8407587369714,"3"
"Mean Annual Hydropower Generated (MW)","5",2070,"CMIP3","Baseline",26741.1142,-3.05786024428257,"3"
"Mean Annual Hydropower Generated (MW)","5",2070,"CMIP3","Reduce ET 30%",26741.1142,-2.51393152496241,"3"
"Mean Annual Hydropower Generated (MW)","5",2070,"CMIP3","Reduce ET 50%",26741.1142,-2.18706406780912,"3"
"Mean Annual Hydropower Generated (MW)","5",2070,"CMIP3","Add 30KAF",26741.1142,-1.75113570996978,"3"
"Mean Annual Hydropower Generated (MW)","5",2070,"CMIP5","Baseline",26741.1142,-5.95884220860177,"3"
"Mean Annual Hydropower Generated (MW)","5",2070,"CMIP5","Reduce ET 30%",26741.1142,-5.27104326864585,"3"
"Mean Annual Hydropower Generated (MW)","5",2070,"CMIP5","Reduce ET 50%",26741.1142,-4.82582210430109,"3"
"Mean Annual Hydropower Generated (MW)","5",2070,"CMIP5","Add 30KAF",26741.1142,-4.52202062694905,"3"
