"measure","scenario","period","climset","strategy","value_hist","pctchange","colournm"
"HellsCornerReach Mean Ann Fishing Days","1",2070,"CMIP3","Add 30KAF",220.4333,2.28341180756265,"3"
"HellsCornerReach Mean Ann Fishing Days","1",2070,"CMIP5","Baseline",220.4333,5.94284075954041,"3"
"HellsCornerReach Mean Ann Fishing Days","1",2070,"CMIP5","Reduce ET 30%",220.4333,5.54970596547799,"3"
"HellsCornerReach Mean Ann Fishing Days","1",2070,"CMIP5","Reduce ET 50%",220.4333,5.35309320325015,"3"
"HellsCornerReach Mean Ann Fishing Days","1",2070,"CMIP5","Add 30KAF",220.4333,3.67458092765476,"3"
"HellsCornerReach Mean Ann Fishing Days","2",2070,"CMIP3","Baseline",220.4333,21.3065358092448,"4"
"HellsCornerReach Mean Ann Fishing Days","2",2070,"CMIP3","Reduce ET 30%",220.4333,20.6714230563168,"4"
"HellsCornerReach Mean Ann Fishing Days","2",2070,"CMIP3","Reduce ET 50%",220.4333,20.172405893302,"4"
"HellsCornerReach Mean Ann Fishing Days","2",2070,"CMIP3","Add 30KAF",220.4333,19.4616693575789,"4"
"HellsCornerReach Mean Ann Fishing Days","2",2070,"CMIP5","Baseline",220.4333,20.6865296667972,"4"
"HellsCornerReach Mean Ann Fishing Days","2",2070,"CMIP5","Reduce ET 30%",220.4333,20.3085014832151,"4"
"HellsCornerReach Mean Ann Fishing Days","2",2070,"CMIP5","Reduce ET 50%",220.4333,19.9002147134757,"4"
"HellsCornerReach Mean Ann Fishing Days","2",2070,"CMIP5","Add 30KAF",220.4333,18.6299892076197,"4"
"HellsCornerReach Mean Ann Fishing Days","3",2070,"CMIP3","Baseline",220.4333,6.0638297389732,"3"
"HellsCornerReach Mean Ann Fishing Days","3",2070,"CMIP3","Reduce ET 30%",220.4333,5.14141919573857,"3"
"HellsCornerReach Mean Ann Fishing Days","3",2070,"CMIP3","Reduce ET 50%",220.4333,4.46094124617287,"3"
"HellsCornerReach Mean Ann Fishing Days","3",2070,"CMIP3","Add 30KAF",220.4333,4.59703683608601,"3"
"HellsCornerReach Mean Ann Fishing Days","3",2070,"CMIP5","Baseline",220.4333,4.02239589027611,"3"
"HellsCornerReach Mean Ann Fishing Days","3",2070,"CMIP5","Reduce ET 30%",220.4333,3.22092896127763,"3"
"HellsCornerReach Mean Ann Fishing Days","3",2070,"CMIP5","Reduce ET 50%",220.4333,2.90337258481364,"3"
"HellsCornerReach Mean Ann Fishing Days","3",2070,"CMIP5","Add 30KAF",220.4333,3.08483337136449,"3"
"HellsCornerReach Mean Ann Fishing Days","4",2070,"CMIP3","Baseline",220.4333,25.0113753230569,"4"
"HellsCornerReach Mean Ann Fishing Days","4",2070,"CMIP3","Reduce ET 30%",220.4333,23.9226106037518,"4"
"HellsCornerReach Mean Ann Fishing Days","4",2070,"CMIP3","Reduce ET 50%",220.4333,23.6504194239255,"4"
"HellsCornerReach Mean Ann Fishing Days","4",2070,"CMIP3","Add 30KAF",220.4333,23.4387000512173,"4"
"HellsCornerReach Mean Ann Fishing Days","4",2070,"CMIP5","Baseline",220.4333,19.537293140374,"4"
"HellsCornerReach Mean Ann Fishing Days","4",2070,"CMIP5","Reduce ET 30%",220.4333,18.9475455840837,"4"
"HellsCornerReach Mean Ann Fishing Days","4",2070,"CMIP5","Reduce ET 50%",220.4333,18.6904610147378,"4"
"HellsCornerReach Mean Ann Fishing Days","4",2070,"CMIP5","Add 30KAF",220.4333,18.2065958274,"4"
"HellsCornerReach Mean Ann Fishing Days","5",2070,"CMIP3","Baseline",220.4333,11.0993665657593,"3"
"HellsCornerReach Mean Ann Fishing Days","5",2070,"CMIP3","Reduce ET 30%",220.4333,10.3735234195559,"3"
"HellsCornerReach Mean Ann Fishing Days","5",2070,"CMIP3","Reduce ET 50%",220.4333,9.87450625654109,"3"
"HellsCornerReach Mean Ann Fishing Days","5",2070,"CMIP3","Add 30KAF",220.4333,9.91987145317881,"3"
"HellsCornerReach Mean Ann Fishing Days","5",2070,"CMIP5","Baseline",220.4333,14.9856668661223,"4"
"HellsCornerReach Mean Ann Fishing Days","5",2070,"CMIP5","Reduce ET 30%",220.4333,14.2144585232812,"4"
"HellsCornerReach Mean Ann Fishing Days","5",2070,"CMIP5","Reduce ET 50%",220.4333,13.685182774109,"3"
"HellsCornerReach Mean Ann Fishing Days","5",2070,"CMIP5","Add 30KAF",220.4333,13.8969021468172,"3"
"IGScottReach Mean Ann Fishing Days","1",2070,"CMIP3","Baseline",274.7333,-4.31931622413446,"2"
"IGScottReach Mean Ann Fishing Days","1",2070,"CMIP3","Reduce ET 30%",274.7333,-4.41639218835138,"2"
"IGScottReach Mean Ann Fishing Days","1",2070,"CMIP3","Reduce ET 50%",274.7333,-4.51346815256832,"2"
"IGScottReach Mean Ann Fishing Days","1",2070,"CMIP3","Add 30KAF",274.7333,-4.75610346470559,"2"
"IGScottReach Mean Ann Fishing Days","1",2070,"CMIP5","Baseline",274.7333,-2.01406236521019,"2"
"IGScottReach Mean Ann Fishing Days","1",2070,"CMIP5","Reduce ET 30%",274.7333,-2.09898108456455,"2"
"IGScottReach Mean Ann Fishing Days","1",2070,"CMIP5","Reduce ET 50%",274.7333,-2.11113832942713,"2"
"IGScottReach Mean Ann Fishing Days","1",2070,"CMIP5","Add 30KAF",274.7333,-2.29313301299843,"2"
"IGScottReach Mean Ann Fishing Days","2",2070,"CMIP3","Baseline",274.7333,3.82188835499737,"3"
"IGScottReach Mean Ann Fishing Days","2",2070,"CMIP3","Reduce ET 30%",274.7333,4.00388303856868,"3"
"IGScottReach Mean Ann Fishing Days","2",2070,"CMIP3","Reduce ET 50%",274.7333,3.97964134671698,"3"
"IGScottReach Mean Ann Fishing Days","2",2070,"CMIP3","Add 30KAF",274.7333,3.8461664457858,"3"
"IGScottReach Mean Ann Fishing Days","2",2070,"CMIP5","Baseline",274.7333,3.47005623271734,"3"
"IGScottReach Mean Ann Fishing Days","2",2070,"CMIP5","Reduce ET 30%",274.7333,3.49429792456904,"3"
"IGScottReach Mean Ann Fishing Days","2",2070,"CMIP5","Reduce ET 50%",274.7333,3.40937920521467,"3"
"IGScottReach Mean Ann Fishing Days","2",2070,"CMIP5","Add 30KAF",274.7333,3.3729802685004,"3"
"IGScottReach Mean Ann Fishing Days","3",2070,"CMIP3","Baseline",274.7333,-4.9138564564252,"2"
"IGScottReach Mean Ann Fishing Days","3",2070,"CMIP3","Reduce ET 30%",274.7333,-4.59838687192268,"2"
"IGScottReach Mean Ann Fishing Days","3",2070,"CMIP3","Reduce ET 50%",274.7333,-4.53770984442001,"2"
"IGScottReach Mean Ann Fishing Days","3",2070,"CMIP3","Add 30KAF",274.7333,-4.61050771784853,"2"
"IGScottReach Mean Ann Fishing Days","3",2070,"CMIP5","Baseline",274.7333,-10.0703482249876,"2"
"IGScottReach Mean Ann Fishing Days","3",2070,"CMIP5","Reduce ET 30%",274.7333,-9.86411184956465,"2"
"IGScottReach Mean Ann Fishing Days","3",2070,"CMIP5","Reduce ET 50%",274.7333,-9.98542950563327,"2"
"IGScottReach Mean Ann Fishing Days","3",2070,"CMIP5","Add 30KAF",274.7333,-10.0825054698502,"2"
"IGScottReach Mean Ann Fishing Days","4",2070,"CMIP3","Baseline",274.7333,3.74909048156886,"3"
"IGScottReach Mean Ann Fishing Days","4",2070,"CMIP3","Reduce ET 30%",274.7333,4.0524392201455,"3"
"IGScottReach Mean Ann Fishing Days","4",2070,"CMIP3","Reduce ET 50%",274.7333,4.39215049649971,"3"
"IGScottReach Mean Ann Fishing Days","4",2070,"CMIP3","Add 30KAF",274.7333,3.76124772643143,"3"
"IGScottReach Mean Ann Fishing Days","4",2070,"CMIP5","Baseline",274.7333,2.06261854678701,"3"
"IGScottReach Mean Ann Fishing Days","4",2070,"CMIP5","Reduce ET 30%",274.7333,2.46300685064388,"3"
"IGScottReach Mean Ann Fishing Days","4",2070,"CMIP5","Reduce ET 50%",274.7333,2.52368387814655,"3"
"IGScottReach Mean Ann Fishing Days","4",2070,"CMIP5","Add 30KAF",274.7333,2.14753726614139,"3"
"IGScottReach Mean Ann Fishing Days","5",2070,"CMIP3","Baseline",274.7333,-1.21328575749646,"2"
"IGScottReach Mean Ann Fishing Days","5",2070,"CMIP3","Reduce ET 30%",274.7333,-1.14048788406792,"2"
"IGScottReach Mean Ann Fishing Days","5",2070,"CMIP3","Reduce ET 50%",274.7333,-1.15260872999376,"2"
"IGScottReach Mean Ann Fishing Days","5",2070,"CMIP3","Add 30KAF",274.7333,-1.20116491157061,"2"
"IGScottReach Mean Ann Fishing Days","5",2070,"CMIP5","Baseline",274.7333,0.727978734285214,"3"
"IGScottReach Mean Ann Fishing Days","5",2070,"CMIP5","Reduce ET 30%",274.7333,0.558141295576484,"3"
"IGScottReach Mean Ann Fishing Days","5",2070,"CMIP5","Reduce ET 50%",274.7333,0.363989367142607,"3"
"IGScottReach Mean Ann Fishing Days","5",2070,"CMIP5","Add 30KAF",274.7333,0.485343422147967,"3"
"KenoReach Mean Ann Fishing Days","1",2070,"CMIP3","Baseline",247.6667,-16.339176804956,"1"
"KenoReach Mean Ann Fishing Days","1",2070,"CMIP3","Reduce ET 30%",247.6667,-16.904452637355,"1"
"KenoReach Mean Ann Fishing Days","1",2070,"CMIP3","Reduce ET 50%",247.6667,-17.0794055074824,"1"
"KenoReach Mean Ann Fishing Days","1",2070,"CMIP3","Add 30KAF",247.6667,-17.7927432311247,"1"
"KenoReach Mean Ann Fishing Days","1",2070,"CMIP5","Baseline",247.6667,-14.0511421196309,"1"
"KenoReach Mean Ann Fishing Days","1",2070,"CMIP5","Reduce ET 30%",247.6667,-14.3472659021176,"1"
"KenoReach Mean Ann Fishing Days","1",2070,"CMIP5","Reduce ET 50%",247.6667,-14.6164179520299,"1"
"KenoReach Mean Ann Fishing Days","1",2070,"CMIP5","Add 30KAF",247.6667,-15.7335241273857,"1"
"KenoReach Mean Ann Fishing Days","2",2070,"CMIP3","Baseline",247.6667,5.38356589723205,"3"
"KenoReach Mean Ann Fishing Days","2",2070,"CMIP3","Reduce ET 30%",247.6667,5.20861302710459,"3"
"KenoReach Mean Ann Fishing Days","2",2070,"CMIP3","Reduce ET 50%",247.6667,5.04710564641916,"3"
"KenoReach Mean Ann Fishing Days","2",2070,"CMIP3","Add 30KAF",247.6667,4.36069927850616,"3"
"KenoReach Mean Ann Fishing Days","2",2070,"CMIP5","Baseline",247.6667,3.94344496050538,"3"
"KenoReach Mean Ann Fishing Days","2",2070,"CMIP5","Reduce ET 30%",247.6667,3.60698470969252,"3"
"KenoReach Mean Ann Fishing Days","2",2070,"CMIP5","Reduce ET 50%",247.6667,3.58005335396321,"3"
"KenoReach Mean Ann Fishing Days","2",2070,"CMIP5","Add 30KAF",247.6667,2.30148017476714,"3"
"KenoReach Mean Ann Fishing Days","3",2070,"CMIP3","Baseline",247.6667,-13.7416132245473,"2"
"KenoReach Mean Ann Fishing Days","3",2070,"CMIP3","Reduce ET 30%",247.6667,-14.6702806634885,"1"
"KenoReach Mean Ann Fishing Days","3",2070,"CMIP3","Reduce ET 50%",247.6667,-15.1413169392575,"1"
"KenoReach Mean Ann Fishing Days","3",2070,"CMIP3","Add 30KAF",247.6667,-15.1278714498154,"1"
"KenoReach Mean Ann Fishing Days","3",2070,"CMIP5","Baseline",247.6667,-16.1238470896572,"1"
"KenoReach Mean Ann Fishing Days","3",2070,"CMIP5","Reduce ET 30%",247.6667,-17.133268218941,"1"
"KenoReach Mean Ann Fishing Days","3",2070,"CMIP5","Reduce ET 50%",247.6667,-17.6716126956107,"1"
"KenoReach Mean Ann Fishing Days","3",2070,"CMIP5","Add 30KAF",247.6667,-17.3351524447978,"1"
"KenoReach Mean Ann Fishing Days","4",2070,"CMIP3","Baseline",247.6667,7.03901654925754,"3"
"KenoReach Mean Ann Fishing Days","4",2070,"CMIP3","Reduce ET 30%",247.6667,6.85057781284284,"3"
"KenoReach Mean Ann Fishing Days","4",2070,"CMIP3","Reduce ET 50%",247.6667,6.60831674181471,"3"
"KenoReach Mean Ann Fishing Days","4",2070,"CMIP3","Add 30KAF",247.6667,5.72002614804494,"3"
"KenoReach Mean Ann Fishing Days","4",2070,"CMIP5","Baseline",247.6667,2.46298755545255,"3"
"KenoReach Mean Ann Fishing Days","4",2070,"CMIP5","Reduce ET 30%",247.6667,2.09959594891038,"3"
"KenoReach Mean Ann Fishing Days","4",2070,"CMIP5","Reduce ET 50%",247.6667,1.93808856822496,"3"
"KenoReach Mean Ann Fishing Days","4",2070,"CMIP5","Add 30KAF",247.6667,1.49394327134008,"3"
"KenoReach Mean Ann Fishing Days","5",2070,"CMIP3","Baseline",247.6667,-5.66624419027669,"2"
"KenoReach Mean Ann Fishing Days","5",2070,"CMIP3","Reduce ET 30%",247.6667,-6.41991838224517,"2"
"KenoReach Mean Ann Fishing Days","5",2070,"CMIP3","Reduce ET 50%",247.6667,-6.62180260810194,"2"
"KenoReach Mean Ann Fishing Days","5",2070,"CMIP3","Add 30KAF",247.6667,-6.99868008093134,"2"
"KenoReach Mean Ann Fishing Days","5",2070,"CMIP5","Baseline",247.6667,-2.51685026691113,"2"
"KenoReach Mean Ann Fishing Days","5",2070,"CMIP5","Reduce ET 30%",247.6667,-2.86675600716608,"2"
"KenoReach Mean Ann Fishing Days","5",2070,"CMIP5","Reduce ET 50%",247.6667,-3.28401032516685,"2"
"KenoReach Mean Ann Fishing Days","5",2070,"CMIP5","Add 30KAF",247.6667,-4.03768451713533,"2"
"SalmonTrinityReach Mean Ann Fishing Days","1",2070,"CMIP3","Baseline",213.9333,-3.1473828525059,"2"
"SalmonTrinityReach Mean Ann Fishing Days","1",2070,"CMIP3","Reduce ET 30%",213.9333,-3.10063931141154,"2"
"SalmonTrinityReach Mean Ann Fishing Days","1",2070,"CMIP3","Reduce ET 50%",213.9333,-3.0538957703172,"2"
"SalmonTrinityReach Mean Ann Fishing Days","1",2070,"CMIP3","Add 30KAF",213.9333,-3.16294845169032,"2"
"SalmonTrinityReach Mean Ann Fishing Days","1",2070,"CMIP5","Baseline",213.9333,-3.61481826344941,"2"
"SalmonTrinityReach Mean Ann Fishing Days","1",2070,"CMIP5","Reduce ET 30%",213.9333,-3.58364032153948,"2"
"SalmonTrinityReach Mean Ann Fishing Days","1",2070,"CMIP5","Reduce ET 50%",213.9333,-3.55250912317063,"2"
"SalmonTrinityReach Mean Ann Fishing Days","1",2070,"CMIP5","Add 30KAF",213.9333,-3.61481826344941,"2"
"SalmonTrinityReach Mean Ann Fishing Days","2",2070,"CMIP3","Baseline",213.9333,13.8049569655589,"3"
"SalmonTrinityReach Mean Ann Fishing Days","2",2070,"CMIP3","Reduce ET 30%",213.9333,13.914009646932,"3"
"SalmonTrinityReach Mean Ann Fishing Days","2",2070,"CMIP3","Reduce ET 50%",213.9333,14.1009838113094,"4"
"SalmonTrinityReach Mean Ann Fishing Days","2",2070,"CMIP3","Add 30KAF",213.9333,13.9295752461164,"3"
"SalmonTrinityReach Mean Ann Fishing Days","2",2070,"CMIP5","Baseline",213.9333,11.2963713456484,"3"
"SalmonTrinityReach Mean Ann Fishing Days","2",2070,"CMIP5","Reduce ET 30%",213.9333,11.2028842634597,"3"
"SalmonTrinityReach Mean Ann Fishing Days","2",2070,"CMIP5","Reduce ET 50%",213.9333,11.109397181271,"3"
"SalmonTrinityReach Mean Ann Fishing Days","2",2070,"CMIP5","Add 30KAF",213.9333,10.9847321571724,"3"
"SalmonTrinityReach Mean Ann Fishing Days","3",2070,"CMIP3","Baseline",213.9333,3.61486500699049,"3"
"SalmonTrinityReach Mean Ann Fishing Days","3",2070,"CMIP3","Reduce ET 30%",213.9333,3.75509563027355,"3"
"SalmonTrinityReach Mean Ann Fishing Days","3",2070,"CMIP3","Reduce ET 50%",213.9333,3.73948328754804,"3"
"SalmonTrinityReach Mean Ann Fishing Days","3",2070,"CMIP3","Add 30KAF",213.9333,3.63043060617491,"3"
"SalmonTrinityReach Mean Ann Fishing Days","3",2070,"CMIP5","Baseline",213.9333,2.83579040757096,"3"
"SalmonTrinityReach Mean Ann Fishing Days","3",2070,"CMIP5","Reduce ET 30%",213.9333,3.22530433551018,"3"
"SalmonTrinityReach Mean Ann Fishing Days","3",2070,"CMIP5","Reduce ET 50%",213.9333,3.14742959604699,"3"
"SalmonTrinityReach Mean Ann Fishing Days","3",2070,"CMIP5","Add 30KAF",213.9333,2.94484308894408,"3"
"SalmonTrinityReach Mean Ann Fishing Days","4",2070,"CMIP3","Baseline",213.9333,16.6407006295888,"4"
"SalmonTrinityReach Mean Ann Fishing Days","4",2070,"CMIP3","Reduce ET 30%",213.9333,16.8744183350605,"4"
"SalmonTrinityReach Mean Ann Fishing Days","4",2070,"CMIP3","Reduce ET 50%",213.9333,16.9835177599747,"4"
"SalmonTrinityReach Mean Ann Fishing Days","4",2070,"CMIP3","Add 30KAF",213.9333,16.57839148931,"4"
"SalmonTrinityReach Mean Ann Fishing Days","4",2070,"CMIP5","Baseline",213.9333,15.0670325751063,"4"
"SalmonTrinityReach Mean Ann Fishing Days","4",2070,"CMIP5","Reduce ET 30%",213.9333,15.5500335852343,"4"
"SalmonTrinityReach Mean Ann Fishing Days","4",2070,"CMIP5","Reduce ET 50%",213.9333,15.7214421504273,"4"
"SalmonTrinityReach Mean Ann Fishing Days","4",2070,"CMIP5","Add 30KAF",213.9333,15.1605196572951,"4"
"SalmonTrinityReach Mean Ann Fishing Days","5",2070,"CMIP3","Baseline",213.9333,4.65878851025063,"3"
"SalmonTrinityReach Mean Ann Fishing Days","5",2070,"CMIP3","Reduce ET 30%",213.9333,4.70553205134497,"3"
"SalmonTrinityReach Mean Ann Fishing Days","5",2070,"CMIP3","Reduce ET 50%",213.9333,4.70553205134497,"3"
"SalmonTrinityReach Mean Ann Fishing Days","5",2070,"CMIP3","Add 30KAF",213.9333,4.6276105683407,"3"
"SalmonTrinityReach Mean Ann Fishing Days","5",2070,"CMIP5","Baseline",213.9333,2.99158663003843,"3"
"SalmonTrinityReach Mean Ann Fishing Days","5",2070,"CMIP5","Reduce ET 30%",213.9333,3.25648227742011,"3"
"SalmonTrinityReach Mean Ann Fishing Days","5",2070,"CMIP5","Reduce ET 50%",213.9333,3.33440376042439,"3"
"SalmonTrinityReach Mean Ann Fishing Days","5",2070,"CMIP5","Add 30KAF",213.9333,3.00719897276394,"3"
"ScottSalmonReach Mean Ann Fishing Days","1",2070,"CMIP3","Baseline",183.9667,-4.38486965304047,"2"
"ScottSalmonReach Mean Ann Fishing Days","1",2070,"CMIP3","Reduce ET 30%",183.9667,-4.45732841867578,"2"
"ScottSalmonReach Mean Ann Fishing Days","1",2070,"CMIP3","Reduce ET 50%",183.9667,-4.43922731668285,"2"
"ScottSalmonReach Mean Ann Fishing Days","1",2070,"CMIP3","Add 30KAF",183.9667,-4.58419920561711,"2"
"ScottSalmonReach Mean Ann Fishing Days","1",2070,"CMIP5","Baseline",183.9667,-4.67475907324532,"2"
"ScottSalmonReach Mean Ann Fishing Days","1",2070,"CMIP5","Reduce ET 30%",183.9667,-4.89218972781487,"2"
"ScottSalmonReach Mean Ann Fishing Days","1",2070,"CMIP5","Reduce ET 50%",183.9667,-4.87408862582196,"2"
"ScottSalmonReach Mean Ann Fishing Days","1",2070,"CMIP5","Add 30KAF",183.9667,-4.85598752382904,"2"
"ScottSalmonReach Mean Ann Fishing Days","2",2070,"CMIP3","Baseline",183.9667,14.7490279490799,"4"
"ScottSalmonReach Mean Ann Fishing Days","2",2070,"CMIP3","Reduce ET 30%",183.9667,14.6584137237881,"4"
"ScottSalmonReach Mean Ann Fishing Days","2",2070,"CMIP3","Reduce ET 50%",183.9667,14.5859549581528,"4"
"ScottSalmonReach Mean Ann Fishing Days","2",2070,"CMIP3","Add 30KAF",183.9667,14.6584137237881,"4"
"ScottSalmonReach Mean Ann Fishing Days","2",2070,"CMIP5","Baseline",183.9667,9.02337216463632,"3"
"ScottSalmonReach Mean Ann Fishing Days","2",2070,"CMIP5","Reduce ET 30%",183.9667,9.16828969590692,"3"
"ScottSalmonReach Mean Ann Fishing Days","2",2070,"CMIP5","Reduce ET 50%",183.9667,9.09583093027161,"3"
"ScottSalmonReach Mean Ann Fishing Days","2",2070,"CMIP5","Add 30KAF",183.9667,9.11393203226454,"3"
"ScottSalmonReach Mean Ann Fishing Days","3",2070,"CMIP3","Baseline",183.9667,5.92498533702024,"3"
"ScottSalmonReach Mean Ann Fishing Days","3",2070,"CMIP3","Reduce ET 30%",183.9667,5.97934300066262,"3"
"ScottSalmonReach Mean Ann Fishing Days","3",2070,"CMIP3","Reduce ET 50%",183.9667,5.85247221372129,"3"
"ScottSalmonReach Mean Ann Fishing Days","3",2070,"CMIP3","Add 30KAF",183.9667,5.81627000973545,"3"
"ScottSalmonReach Mean Ann Fishing Days","3",2070,"CMIP5","Baseline",183.9667,3.08023136795952,"3"
"ScottSalmonReach Mean Ann Fishing Days","3",2070,"CMIP5","Reduce ET 30%",183.9667,3.44263391146333,"3"
"ScottSalmonReach Mean Ann Fishing Days","3",2070,"CMIP5","Reduce ET 50%",183.9667,3.4245328094704,"3"
"ScottSalmonReach Mean Ann Fishing Days","3",2070,"CMIP5","Add 30KAF",183.9667,3.18894669524431,"3"
"ScottSalmonReach Mean Ann Fishing Days","4",2070,"CMIP3","Baseline",183.9667,17.5575253564911,"4"
"ScottSalmonReach Mean Ann Fishing Days","4",2070,"CMIP3","Reduce ET 30%",183.9667,17.8655158786889,"4"
"ScottSalmonReach Mean Ann Fishing Days","4",2070,"CMIP3","Reduce ET 50%",183.9667,18.4090925151128,"4"
"ScottSalmonReach Mean Ann Fishing Days","4",2070,"CMIP3","Add 30KAF",183.9667,17.7749560110607,"4"
"ScottSalmonReach Mean Ann Fishing Days","4",2070,"CMIP5","Baseline",183.9667,14.8396421743718,"4"
"ScottSalmonReach Mean Ann Fishing Days","4",2070,"CMIP5","Reduce ET 30%",183.9667,15.5462918017228,"4"
"ScottSalmonReach Mean Ann Fishing Days","4",2070,"CMIP5","Reduce ET 50%",183.9667,15.437576474438,"4"
"ScottSalmonReach Mean Ann Fishing Days","4",2070,"CMIP5","Add 30KAF",183.9667,14.7490279490799,"4"
"ScottSalmonReach Mean Ann Fishing Days","5",2070,"CMIP3","Baseline",183.9667,4.80157550252301,"3"
"ScottSalmonReach Mean Ann Fishing Days","5",2070,"CMIP3","Reduce ET 30%",183.9667,4.47542952066868,"3"
"ScottSalmonReach Mean Ann Fishing Days","5",2070,"CMIP3","Reduce ET 50%",183.9667,4.47542952066868,"3"
"ScottSalmonReach Mean Ann Fishing Days","5",2070,"CMIP3","Add 30KAF",183.9667,4.78347440053009,"3"
"ScottSalmonReach Mean Ann Fishing Days","5",2070,"CMIP5","Baseline",183.9667,4.14928353881436,"3"
