"measure","scenario","period","climset","strategy","value_hist","pctchange","colournm"
"Mean Ann UKL Flood Control Release Volume","1",2070,"CMIP5","Add 30KAF",224.4786,67.983095047813,"4"
"Mean Ann UKL Flood Control Release Volume","2",2070,"CMIP3","Baseline",224.4786,8.23285604952989,"3"
"Mean Ann UKL Flood Control Release Volume","2",2070,"CMIP3","Reduce ET 30%",224.4786,8.41545697451783,"3"
"Mean Ann UKL Flood Control Release Volume","2",2070,"CMIP3","Reduce ET 50%",224.4786,8.54504616475691,"3"
"Mean Ann UKL Flood Control Release Volume","2",2070,"CMIP3","Add 30KAF",224.4786,11.9395790957356,"3"
"Mean Ann UKL Flood Control Release Volume","2",2070,"CMIP5","Baseline",224.4786,12.9682740359215,"3"
"Mean Ann UKL Flood Control Release Volume","2",2070,"CMIP5","Reduce ET 30%",224.4786,13.4292979375317,"3"
"Mean Ann UKL Flood Control Release Volume","2",2070,"CMIP5","Reduce ET 50%",224.4786,13.7428244830465,"3"
"Mean Ann UKL Flood Control Release Volume","2",2070,"CMIP5","Add 30KAF",224.4786,16.7719773733443,"3"
"Mean Ann UKL Flood Control Release Volume","3",2070,"CMIP3","Baseline",224.4786,99.486320745051,"4"
"Mean Ann UKL Flood Control Release Volume","3",2070,"CMIP3","Reduce ET 30%",224.4786,101.222700070296,"4"
"Mean Ann UKL Flood Control Release Volume","3",2070,"CMIP3","Reduce ET 50%",224.4786,102.56238233845,"4"
"Mean Ann UKL Flood Control Release Volume","3",2070,"CMIP3","Add 30KAF",224.4786,105.112603161281,"4"
"Mean Ann UKL Flood Control Release Volume","3",2070,"CMIP5","Baseline",224.4786,99.6049957546064,"4"
"Mean Ann UKL Flood Control Release Volume","3",2070,"CMIP5","Reduce ET 30%",224.4786,102.145282445632,"4"
"Mean Ann UKL Flood Control Release Volume","3",2070,"CMIP5","Reduce ET 50%",224.4786,103.354217283964,"4"
"Mean Ann UKL Flood Control Release Volume","3",2070,"CMIP5","Add 30KAF",224.4786,105.000833041546,"4"
"Mean Ann UKL Flood Control Release Volume","4",2070,"CMIP3","Baseline",224.4786,0.794374163060529,"3"
"Mean Ann UKL Flood Control Release Volume","4",2070,"CMIP3","Reduce ET 30%",224.4786,1.88115927308884,"3"
"Mean Ann UKL Flood Control Release Volume","4",2070,"CMIP3","Reduce ET 50%",224.4786,2.27215422761903,"3"
"Mean Ann UKL Flood Control Release Volume","4",2070,"CMIP3","Add 30KAF",224.4786,4.96991695422191,"3"
"Mean Ann UKL Flood Control Release Volume","4",2070,"CMIP5","Baseline",224.4786,11.1269403854087,"3"
"Mean Ann UKL Flood Control Release Volume","4",2070,"CMIP5","Reduce ET 30%",224.4786,12.800863868538,"3"
"Mean Ann UKL Flood Control Release Volume","4",2070,"CMIP5","Reduce ET 50%",224.4786,13.4234176442654,"3"
"Mean Ann UKL Flood Control Release Volume","4",2070,"CMIP5","Add 30KAF",224.4786,15.1965042547486,"3"
"Mean Ann UKL Flood Control Release Volume","5",2070,"CMIP3","Baseline",224.4786,60.010397427639,"4"
"Mean Ann UKL Flood Control Release Volume","5",2070,"CMIP3","Reduce ET 30%",224.4786,60.8675392665492,"4"
"Mean Ann UKL Flood Control Release Volume","5",2070,"CMIP3","Reduce ET 50%",224.4786,61.4524948035136,"4"
"Mean Ann UKL Flood Control Release Volume","5",2070,"CMIP3","Add 30KAF",224.4786,65.1879065532305,"4"
"Mean Ann UKL Flood Control Release Volume","5",2070,"CMIP5","Baseline",224.4786,38.7162517941577,"3"
"Mean Ann UKL Flood Control Release Volume","5",2070,"CMIP5","Reduce ET 30%",224.4786,39.6451153918458,"3"
"Mean Ann UKL Flood Control Release Volume","5",2070,"CMIP5","Reduce ET 50%",224.4786,40.6804033881181,"3"
"Mean Ann UKL Flood Control Release Volume","5",2070,"CMIP5","Add 30KAF",224.4786,43.9169702590804,"3"
