Datetime,Stage,Flow
2019-02-26,3.7000000000000015,685.5833333333334
2019-02-27,3.7000000000000015,675.5833333333334
2019-02-28,3.7000000000000015,676.625
2019-03-01,3.7000000000000015,685.4166666666666
2019-03-02,3.7,702.0
