Datetime,Stage,Flow
2019-02-26,14.000000000000002,30694.875
2019-02-27,13.566666666666665,28768.333333333332
2019-02-28,13.762500000000001,29602.916666666668
2019-03-01,11.758333333333333,21598.125
2019-03-02,10.780000000000001,18064.0
