Datetime,Stage,Flow
2019-02-26,2.6375000000000015,185.70833333333334
2019-02-27,2.700000000000001,194.58333333333334
2019-02-28,2.904166666666667,243.20833333333334
2019-03-01,3.3708333333333336,347.4583333333333
2019-03-02,3.3,336.0
