Datetime,Stage,Flow
2019-02-26,9.2875,2430.6666666666665
2019-02-27,10.200000000000001,3266.625
2019-02-28,10.191666666666665,3252.4166666666665
2019-03-01,9.129166666666668,2295.2083333333335
2019-03-02,8.5,1809.6
