Datetime,Stage,Flow
2019-02-26,25.220833333333335,91355.33333333333
2019-02-27,26.858333333333334,104542.5
2019-02-28,26.712500000000006,103407.625
2019-03-01,22.47916666666667,70847.58333333333
2019-03-02,20.4,56527.6
