Date,I1,I15,I91
10/1/1980,2.115921681,0.743471203,0.377532507
10/2/1980,1.985956997,0.743312025,0.450137027
10/3/1980,1.887644156,0.699505521,0.411310732
10/4/1980,2.223056033,0.69869122,0.412986516
10/5/1980,1.926469351,0.744444681,0.390719712
10/6/1980,1.879490494,0.744550799,0.368522022
10/7/1980,1.823972219,0.746620107,0.366479401
10/8/1980,1.739242616,0.748556767,0.342414534
10/9/1980,1.909894538,0.702803307,0.340058241
10/10/1980,1.843251427,0.691121572,0.320121147
10/11/1980,2.040578547,0.691174631,0.34405842
10/12/1980,1.887954368,0.639527245,0.35997407
10/13/1980,1.879333939,0.63918236,0.342680357
10/14/1980,1.511137792,0.615288299,0.315572274
10/15/1980,2.306972496,0.615288299,0.349807715
10/16/1980,2.401582744,0.615818891,0.351366537
10/17/1980,2.509629522,0.617543314,0.365080073
10/18/1980,2.49618025,0.735334137,0.300252618
10/19/1980,2.492501785,0.821973668,0.274240825
10/20/1980,2.419807579,0.837735021,0.324679554
10/21/1980,2.695751177,0.908515198,0.280464384
10/22/1980,3.098991933,1.029510163,0.224414039
10/23/1980,3.218920835,0.837549314,0.19222122
10/24/1980,2.943588201,0.837681962,0.177108905
10/25/1980,2.912991826,0.822106316,0.169108548
10/26/1980,2.928357899,0.809451104,0.182050647
10/27/1980,2.772755982,0.800371448,0.179087728
10/28/1980,3.115433163,0.758511899,0.163081699
10/29/1980,2.782523506,0.759281257,0.155123874
10/30/1980,2.609256628,0.759281257,0.165060522
10/31/1980,3.215988009,0.762344635,0.165049889
11/1/1980,2.422062711,0.800000034,0.155134506
11/2/1980,2.337965566,0.800000034,0.163081699
11/3/1980,2.301731969,0.916011195,0.191886282
11/4/1980,2.461707609,0.828583894,0.18987556
11/5/1980,2.417906863,0.827257414,0.185896648
11/6/1980,2.299140047,0.914870423,0.215706593
11/7/1980,2.535227373,0.821686201,0.185769053
11/8/1980,2.740928218,0.827310473,0.191875649
11/9/1980,2.576388327,0.827310473,0.185907281
11/10/1980,2.997550268,0.888896759,0.191865017
11/11/1980,3.163152191,0.945358475,0.189854294
11/12/1980,3.056790442,0.888896759,0.193854473
11/13/1980,2.954851705,0.888896759,0.211770212
11/14/1980,2.87948341,0.88818046,0.195790764
11/15/1980,2.994840403,0.887676397,0.191833118
11/16/1980,2.848839225,0.850684238,0.207759401
11/17/1980,2.859166623,0.819532946,0.189843662
11/18/1980,2.755943218,0.819532946,0.185854116
11/19/1980,3.042945185,0.81926765,0.187854205
11/20/1980,2.785714744,0.899384662,0.249537982
11/21/1980,2.839899124,0.780363182,0.265442999
11/22/1980,3.462244699,0.783865087,0.261485352
11/23/1980,3.376244649,0.903602866,0.255527617
11/24/1980,3.564615906,0.900923378,0.253570059
11/25/1980,3.695441539,0.816963335,0.247580424
11/26/1980,3.444748325,0.816963335,0.235633054
11/27/1980,3.300394597,0.910417211,0.243601512
11/28/1980,3.970297175,0.903439929,0.243590879
11/29/1980,3.712735352,0.880578344,0.251516805
11/30/1980,3.597096973,0.880631403,0.245559069
12/1/1980,3.321100097,0.906862246,0.239622599
12/2/1980,3.136270057,1.510075824,0.261506618
12/3/1980,3.178348905,1.071037302,0.258054036
12/4/1980,3.255584005,1.023432708,0.254473858
12/5/1980,2.956349163,0.80044292,0.248494856
12/6/1980,2.990520343,0.651500805,0.236398625
12/7/1980,2.894334521,0.260162699,0.230148484
12/8/1980,2.735497933,0.259870873,0.219850316
12/9/1980,2.607240926,0.524656855,0.221760025
12/10/1980,2.584789462,0.528550767,0.18421023
12/11/1980,2.517071902,0.691501103,0.179194058
12/12/1980,2.416817099,0.691501103,0.177140804
12/13/1980,2.573270828,0.849204519,0.179023931
12/14/1980,2.671998251,0.848886164,0.174975904
12/15/1980,2.711604477,0.848859635,0.168911839
12/16/1980,2.822195043,0.846206676,0.178880386
12/17/1980,2.89101588,0.960103587,0.166975548
