Date,I1,I15,I91
10/1/1980,1.257640679,0.590346573,0.668973686
10/2/1980,1.467379509,0.590346573,0.556646473
10/3/1980,1.26860518,0.58969225,0.507155771
10/4/1980,0.945977652,0.620644476,0.501542053
10/5/1980,1.625719405,0.620644476,0.484936508
10/6/1980,1.803001658,0.620749017,0.508343281
10/7/1980,2.032558492,0.628823511,0.516352397
10/8/1980,2.19457127,0.628540222,0.484357347
10/9/1980,2.381949059,0.637700741,0.430937096
10/10/1980,2.134574146,0.637700741,0.39093293
10/11/1980,2.453771976,0.614607157,0.371398317
10/12/1980,2.455518074,0.609699736,0.378563476
10/13/1980,1.551600412,0.606755284,0.360319583
10/14/1980,1.547519192,0.549674018,0.338054499
10/15/1980,1.744223053,0.528142035,0.326872226
10/16/1980,1.779949556,0.549674018,0.281994761
10/17/1980,1.816792476,0.904050483,0.207831679
10/18/1980,1.755388537,0.60175335,0.169060185
10/19/1980,1.892316429,0.529917732,0.180966573
10/20/1980,1.937334105,0.529917732,0.161882799
10/21/1980,2.069946009,0.605289701,0.170247695
10/22/1980,2.351604224,0.623457312,0.190096672
10/23/1980,2.111057334,0.603500467,0.153302673
10/24/1980,2.054653762,0.635798442,0.174789998
10/25/1980,2.014217474,0.728022608,0.155528333
10/26/1980,2.082983947,0.728695482,0.161882799
10/27/1980,2.346149974,0.642324873,0.165581144
10/28/1980,2.05131645,0.67011504,0.162420544
10/29/1980,2.036779497,0.70054105,0.167715822
10/30/1980,2.41921845,0.702559673,0.178306378
10/31/1980,2.3371815,0.643670621,0.418633184
11/1/1980,1.338078619,0.640979124,0.314564895
11/2/1980,1.455214063,0.610507487,0.157257664
11/3/1980,2.182849805,0.590511783,0.143506507
11/4/1980,1.86661455,0.590511783,0.117571938
11/5/1980,2.566371948,0.609161738,0.144979193
11/6/1980,2.691821374,0.609161738,0.137102475
11/7/1980,2.532836265,0.609161738,0.136606145
11/8/1980,1.626983588,0.607198769,0.127095155
11/9/1980,3.318633497,0.60032838,0.132518756
11/10/1980,3.596965043,0.670998751,0.122598343
11/11/1980,3.597230256,0.670998751,0.14991054
11/12/1980,3.664692199,0.55795584,0.127541918
11/13/1980,3.5518509,0.558610163,0.13398329
11/14/1980,3.705119143,0.552554292,0.129676595
11/15/1980,3.473689669,0.541270608,0.117567862
11/16/1980,3.406877393,0.574406668,0.121481437
11/17/1980,2.928877183,0.581277058,0.120732538
11/18/1980,3.122218734,0.634292496,0.108491407
11/19/1980,3.067792502,0.651288092,0.114721625
11/20/1980,2.883357671,0.639510282,0.11543726
11/21/1980,2.782516663,0.651288092,0.137723051
11/22/1980,2.819859565,0.692987758,0.122465945
11/23/1980,2.715297719,0.716538364,0.146708523
11/24/1980,2.697132685,0.716538364,0.125221199
11/25/1980,2.734346631,0.74598289,0.13376806
11/26/1980,2.988325071,0.750890311,0.140792669
11/27/1980,2.770423801,0.774768079,0.124377241
11/28/1980,2.360105575,0.685275774,0.130822689
11/29/1980,2.424103477,0.488944841,0.158180377
11/30/1980,2.473796966,0.485673227,0.177202357
12/1/1980,2.364920431,0.783756619,0.160219996
12/2/1980,2.362117443,0.815363168,0.13366485
12/3/1980,2.361931187,0.815363168,0.142124805
12/4/1980,2.507744142,0.760804681,0.146708523
12/5/1980,2.694377652,0.771273845,0.133006934
12/6/1980,2.453096198,0.771273845,0.12286314
12/7/1980,2.473436212,0.716098138,0.132957367
12/8/1980,2.39713438,0.76549951,0.12846463
12/9/1980,2.506511453,1.388741977,0.128828562
12/10/1980,2.235797195,1.330874772,0.160133089
12/11/1980,2.391028978,1.076997526,0.126329953
12/12/1980,2.56204346,0.92983406,0.147552481
12/13/1980,1.853868124,0.871272169,0.154490183
12/14/1980,2.421684385,0.815536652,0.136746695
12/15/1980,1.510448555,0.765497755,0.158850521
12/16/1980,3.033373127,0.718713675,0.14324171
12/17/1980,3.961676632,0.790038369,0.158445174
12/18/1980,4.341544396,0.826373591,0.137681636
12/19/1980,3.859800577,0.813535075,0.159735894
12/20/1980,3.237211871,0.812880753,0.129407722
12/21/1980,3.084747805,0.693491913,0.149501117
12/22/1980,4.009149784,0.563615356,0.136618373
12/23/1980,4.056540823,0.682041264,0.160720401
12/24/1980,3.659715344,0.64234167,0.148446006
12/25/1980,3.541663906,0.633508312,0.156451046
12/26/1980,3.628236515,0.620094694,0.148975599
12/27/1980,3.337926336,0.620094694,0.142480584
12/28/1980,3.460536204,0.752686315,0.13670528
12/29/1980,4.689075936,0.935035297,0.15249198
12/30/1980,4.767948959,0.976616884,0.258554724
12/31/1980,4.269178553,0.976616884,0.190667352
1/1/1981,4.885988454,0.897414996,0.197522551
1/2/1981,4.963360605,0.769562077,0.175327743
1/3/1981,4.87177921,0.73256075,0.228350799
1/4/1981,4.812444995,0.653669226,0.224822192
1/5/1981,4.468161722,0.653669226,0.189285649
1/6/1981,4.541405996,0.65236058,0.212010051
1/7/1981,4.443786773,0.657070701,0.191507234
1/8/1981,4.250747377,0.668509567,0.238126586
1/9/1981,4.151082129,0.668836729,0.282370919
1/10/1981,4.160211859,0.721320938,0.214914007
1/11/1981,3.957193569,0.73013073,0.209072832
1/12/1981,3.64260064,0.720970211,0.191945844
1/13/1981,3.687210905,0.704025256,0.192036827
1/14/1981,4.110352659,0.697296511,0.187382833
1/15/1981,4.464566128,0.734451266,0.172125727
1/16/1981,4.355374754,0.791687714,0.173184914
1/17/1981,4.340139807,0.864246847,0.170826855
1/18/1981,4.255580365,0.87667898,0.157704427
1/19/1981,4.251800742,0.817466026,0.127723883
1/20/1981,4.073564997,0.811904283,0.159297283
1/21/1981,3.937627166,1.390576331,0.144002837
1/22/1981,3.565677917,1.45339132,0.146273989
1/23/1981,3.307280274,1.1586723,0.188487512
1/24/1981,3.713059686,1.114178349,0.15130447
1/25/1981,3.779872148,1.114178349,0.190390328
1/26/1981,4.18329051,1.023247537,0.198664241
1/27/1981,4.281443872,1.039278446,0.182799114
1/28/1981,4.521035972,1.000718778,0.169982898
1/29/1981,4.560158201,0.86277951,0.173904625
1/30/1981,4.204025065,0.862452349,0.174880981
1/31/1981,4.188429921,0.841726611,0.155925529
2/1/1981,4.628947259,0.841726611,0.141963218
2/2/1981,5.211868212,0.777741112,0.165357763
2/3/1981,4.785144105,0.77970408,0.151656174
2/4/1981,4.605838784,0.822095172,0.158325003
2/5/1981,4.54019014,0.820262066,0.16913894
2/6/1981,4.30287642,0.78394715,0.162155747
2/7/1981,4.373631802,0.778564154,0.173457862
2/8/1981,4.1060475,0.783144414,0.184971132
2/9/1981,3.841809855,0.777761418,0.15223941
2/10/1981,3.774009188,0.772310985,0.191780511
2/11/1981,3.275957135,0.744050257,0.156016511
2/12/1981,3.526634646,0.761544993,0.158862748
2/13/1981,3.497154443,0.777903063,0.18768497
2/14/1981,3.522994622,0.978657319,0.140093337
2/15/1981,3.565838617,1.226275126,0.192003892
2/16/1981,2.631560957,1.808547704,0.147920488
2/17/1981,3.754367724,1.785646406,0.155751715
2/18/1981,3.919124891,1.406300384,0.149653895
2/19/1981,3.976399841,1.330142476,0.164960568
2/20/1981,4.164206698,1.052918192,0.182348276
2/21/1981,3.939650233,1.041361247,0.179055277
2/22/1981,3.671924106,0.867086758,0.179320074
2/23/1981,3.643442752,0.772211457,0.2041829
2/24/1981,4.020522624,0.787512082,0.26950106
2/25/1981,4.312147791,0.825865927,0.361465019
2/26/1981,3.807981734,0.999408627,0.264573789
2/27/1981,3.683837579,1.800210227,0.301343003
2/28/1981,3.922966454,2.35398592,0.240708026
3/1/1981,3.662637201,2.389319351,0.207881246
3/2/1981,2.846301826,2.115278937,0.205175888
3/3/1981,3.23448951,1.703022736,0.330681934
3/4/1981,4.145941419,1.689565246,0.382642056
3/5/1981,4.273870578,1.362116549,0.33757822
3/6/1981,3.966660725,1.163766992,0.356521445
3/7/1981,4.159063325,1.163766992,0.306191519
3/8/1981,3.731674083,1.171946027,0.261359545
3/9/1981,3.595967679,1.330071529,0.249043734
3/10/1981,3.393006689,1.457028953,0.255749903
