Date,I1,I15,I91
11/10/1980,3.178676805,0.654559379,0.085941251
11/11/1980,3.514428668,0.657200857,0.088942672
11/12/1980,3.101952635,0.656577211,0.08612213
11/13/1980,3.053783038,0.722857878,0.087902617
11/14/1980,2.916765674,0.759838577,0.095793298
11/15/1980,2.789808098,0.722857878,0.091537114
11/16/1980,2.744138744,0.677331684,0.092803268
11/17/1980,2.658261765,0.709784134,0.192027403
11/18/1980,2.527720718,0.676893593,0.132301894
11/19/1980,2.69094189,0.676893593,0.070849576
11/20/1980,2.663942744,0.672365345,0.103424051
11/21/1980,2.67966201,0.640290249,0.125106424
11/22/1980,2.221520654,0.632182845,0.206045194
11/23/1980,3.011202627,0.632182845,0.13204749
11/24/1980,3.227615381,0.647774007,0.089666188
11/25/1980,3.150996338,0.670848927,0.084957807
11/26/1980,3.04186608,0.737972287,0.079435469
11/27/1980,3.294600938,0.67685493,0.078757172
11/28/1980,3.390328276,0.673113051,0.113988224
11/29/1980,2.528918069,0.667452741,0.090677938
11/30/1980,2.245127153,0.667452741,0.098025982
12/1/1980,2.922646366,0.672441912,0.084748622
12/2/1980,2.720520875,0.712111582,0.093724578
12/3/1980,3.036193268,0.749846988,0.096381155
12/4/1980,3.670874262,0.74739548,0.094510229
12/5/1980,4.981281906,0.711804552,0.096562034
12/6/1980,4.574428757,0.708031012,0.100936963
12/7/1980,4.616028173,0.686827031,0.091944092
12/8/1980,5.120082944,0.614877223,0.095505065
12/9/1980,4.479474225,0.614877223,0.082137265
12/10/1980,4.61132964,0.662274356,0.093905457
12/11/1980,4.662775385,1.05370165,0.087054831
12/12/1980,4.439395816,1.05370165,0.08737137
12/13/1980,4.324058005,0.856056862,0.105430636
12/14/1980,3.898436754,0.701950269,0.081696458
12/15/1980,3.813040865,0.651678609,0.097777444
12/16/1980,3.680937463,0.525078371,0.111444867
12/17/1980,3.88375885,0.542059304,0.12099729
12/18/1980,3.713419011,0.595363041,0.09747782
12/19/1980,3.449392902,0.612201496,0.106154153
12/20/1980,3.141877334,0.570315195,0.102231422
12/21/1980,3.321914024,0.452723204,0.10766332
12/22/1980,2.948099491,0.452723204,0.09963698
12/23/1980,2.760540158,0.544797596,0.106442386
12/24/1980,2.926036636,0.561636052,0.100693949
12/25/1980,2.956508026,0.542083965,0.094583754
12/26/1980,3.142317385,0.516514459,0.097692529
12/27/1980,3.497614803,0.516514459,0.096047702
12/28/1980,3.716495755,0.562128637,0.104724034
12/29/1980,4.011875528,0.487087085,0.097330771
12/30/1980,3.69774068,0.478356034,0.108556325
12/31/1980,3.711909375,0.548995984,0.104995353
1/1/1981,3.806697998,0.548995984,0.108872864
1/2/1981,3.757388733,0.549631046,0.15335119
1/3/1981,3.824666625,0.636431311,0.184244076
1/4/1981,3.818813533,0.644538715,0.18140662
1/5/1981,3.74142303,0.559634051,0.156957383
1/6/1981,3.552958681,0.527204433,0.138202905
1/7/1981,3.568879727,0.547204198,0.129905246
1/8/1981,3.024177694,0.58535745,0.139757292
1/9/1981,3.248175217,0.590263053,0.13619632
1/10/1981,3.395413216,0.652526474,0.131640512
1/11/1981,3.479621885,0.994493897,0.139666853
1/12/1981,3.302900727,0.994493897,0.151028067
1/13/1981,3.257545209,0.891908085,0.195181398
1/14/1981,3.244573036,0.862474468,0.175107089
1/15/1981,2.956940428,0.866216347,0.164260207
1/16/1981,2.990642482,1.044661742,0.17990591
1/17/1981,3.083599157,1.044661742,0.182780128
1/18/1981,2.691330463,0.879758015,0.165905034
1/19/1981,3.061098628,0.808631724,0.148704943
1/20/1981,2.810214014,0.808631724,0.152763333
1/21/1981,2.847085019,0.748947974,0.13610588
1/22/1981,2.202223603,0.730238579,0.137931586
1/23/1981,2.170414795,0.657786599,0.132816226
1/24/1981,3.773932591,0.715162076,0.119431512
1/25/1981,3.772353594,0.72761476,0.140577115
1/26/1981,3.253493569,0.682712213,0.167211568
1/27/1981,3.064261895,0.642613282,0.204336669
1/28/1981,3.655083153,0.642613282,0.186565293
1/29/1981,3.785831666,0.674688378,0.172688344
1/30/1981,4.706426616,0.723879883,0.166888821
1/31/1981,4.564824113,0.78252107,0.16180729
2/1/1981,3.881108718,0.78252107,0.170347963
2/2/1981,3.622319401,0.748448388,0.17295932
2/3/1981,3.528992036,0.691126647,0.191134398
2/4/1981,3.518357296,0.747180091,0.189416046
2/5/1981,3.381929045,0.788686452,0.198318477
2/6/1981,3.374732022,0.825339118,0.245815139
2/7/1981,3.401911862,0.830951936,0.251292257
2/8/1981,3.395075812,0.850196993,0.350742491
2/9/1981,3.313585809,0.829560337,0.319631964
2/10/1981,3.244264473,0.731810561,0.266259663
2/11/1981,3.173280098,0.836714991,0.241168892
2/12/1981,2.974075881,0.953773906,0.212607587
2/13/1981,3.094020745,0.943171915,0.20280076
2/14/1981,2.767494361,0.793362351,0.172964844
2/15/1981,3.766798109,0.815167147,0.189252082
2/16/1981,3.934350229,0.665734937,0.212426708
2/17/1981,4.009929459,0.64203637,0.204988224
2/18/1981,4.669729378,0.715663491,0.181270961
2/19/1981,4.595964211,0.70454867,0.163158017
2/20/1981,5.070828879,0.63583674,0.159144847
2/21/1981,5.493137387,0.504059188,0.155131677
2/22/1981,5.423896474,0.504059188,0.142396954
2/23/1981,5.237934849,0.592827206,0.140073831
2/24/1981,4.288000839,0.714057261,0.134415833
2/25/1981,4.854725928,0.742358816,0.1626606
2/26/1981,4.573127519,0.730509532,0.145686608
2/27/1981,4.238730131,0.718434202,0.147602754
2/28/1981,4.494415826,0.722914958,0.127853441
3/1/1981,4.636756505,0.741624353,0.134189735
3/2/1981,4.499063919,0.840201748,0.134099295
3/3/1981,4.491858834,0.91628662,0.135472803
3/4/1981,3.968498951,1.329364058,0.138672017
3/5/1981,4.657602163,1.914107004,0.143273045
3/6/1981,4.531022616,1.914107004,0.131295668
3/7/1981,3.630180275,1.499651211,0.1300126
3/8/1981,3.413509299,1.152280116,0.122438457
3/9/1981,3.462751993,0.958296224,0.128322553
3/10/1981,3.569921194,0.840340881,0.124490262
3/11/1981,3.749485271,0.840340881,0.128232113
3/12/1981,3.495515745,0.933861366,0.122483677
3/13/1981,3.031482741,0.933861366,0.138508053
3/14/1981,3.344295573,0.885833585,0.127435072
3/15/1981,2.677375332,0.84356993,0.107821418
3/16/1981,2.276162536,0.824702227,0.09025957
3/17/1981,3.297374805,0.819581993,0.103763028
3/18/1981,3.105795154,0.819581993,0.107640539
3/19/1981,2.788285128,0.959921629,0.11147283
3/20/1981,2.958284668,0.959921629,0.08011929
3/21/1981,2.70079907,0.751265834,0.020032022
3/22/1981,2.650718035,0.751265834,0.058852352
3/23/1981,3.526444347,0.818909026,0.108273616
3/24/1981,3.710070607,0.868177098,0.079757531
3/25/1981,3.283289841,0.864026204,0.004748077
3/26/1981,3.658394655,0.801934336,0.004115
3/27/1981,4.336034398,0.857438874,0.004657638
3/28/1981,4.121507964,0.959670164,0.003798462
3/29/1981,3.624647945,0.969648507,0.041488297
3/30/1981,4.409524805,0.939670398,0.096279325
3/31/1981,4.335338194,0.832544921,0.104215226
4/1/1981,4.055502265,0.78826602,0.102163421
4/2/1981,4.378049266,0.821012255,0.105905273
4/3/1981,4.370127507,0.845246484,0.084646792
4/4/1981,4.001389746,0.848988363,0.103808248
4/5/1981,3.48811167,0.905116547,0.095103611
4/6/1981,3.904002265,0.880800578,0.101999457
4/7/1981,3.330016372,0.908241023,0.109573599
4/8/1981,3.101738656,0.995787166,0.071431567
4/9/1981,2.665368648,0.88515986,0.076682586
4/10/1981,3.472482958,0.89912196,0.107612234
4/11/1981,2.979261918,0.9401814,0.088450778
4/12/1981,2.434379605,0.920224713,0.110901888
4/13/1981,2.961301045,0.771716935,0.080017459
4/14/1981,2.946311787,0.748169676,0.085585017
4/15/1981,2.78928721,0.737981116,0.076411267
4/16/1981,2.65059461,0.736110177,0.058298324
4/17/1981,2.565620992,0.773845583,0.048174958
4/18/1981,2.809772309,0.812335698,0.037039843
4/19/1981,3.14220254,0.821900611,0.03872989
4/20/1981,2.999976397,0.821900611,0.044840085
4/21/1981,2.987950588,0.82395452,0.068209914
4/22/1981,3.043255081,0.819412268,0.114429031
4/23/1981,2.816162931,0.831261552,0.108804863
4/24/1981,2.913993771,0.922203882,0.1014796
4/25/1981,3.052457818,0.922203882,0.122709776
4/26/1981,2.838106805,0.858609599,0.061291287
4/27/1981,3.517788443,0.795042563,0.073782996
4/28/1981,3.268235976,0.76884941,0.139836341
4/29/1981,3.39959438,0.783311097,0.173829544
4/30/1981,3.373851402,0.783311097,0.17251817
5/1/1981,3.344130695,0.767283672,0.125880685
5/2/1981,3.452885819,0.809067987,0.145313459
5/3/1981,3.685530251,0.806049154,0.093498479
5/4/1981,2.926341582,0.73983181,0.11692751
5/5/1981,3.078298276,0.719251476,0.0699904
5/6/1981,3.124245389,0.737868472,0.121471927
5/7/1981,3.092111375,0.734750239,0.071731191
5/8/1981,2.699003408,0.742753829,0.058219275
5/9/1981,2.539838735,0.585000342,0.054810876
5/10/1981,3.246239488,0.570283533,0.062619575
5/11/1981,3.586918752,0.938234963,0.060296452
5/12/1981,3.209835411,0.966159164,0.115955113
5/13/1981,2.975674521,0.993383151,0.080842806
5/14/1981,2.928224389,0.973417633,0.08829268
5/15/1981,3.080900134,0.795678383,0.099710505
5/16/1981,3.02733259,0.748131771,0.060910023
5/17/1981,3.076908657,0.862557279,0.068348506
5/18/1981,2.318777993,1.043414761,0.08240306
5/19/1981,2.724344066,1.218659425,0.060536874
5/20/1981,4.048503924,1.150735694,0.066777204
5/21/1981,4.234399806,1.055405764,0.072904314
5/22/1981,3.895306051,0.989154172,0.131832782
5/23/1981,3.701922881,0.907456482,0.131968441
5/24/1981,3.626354608,0.939577241,0.098325606
5/25/1981,3.627685514,0.939577241,0.136241539
5/26/1981,3.777737591,0.915255028,0.132697482
5/27/1981,3.986244401,0.86083506,0.137694097
5/28/1981,3.484912433,0.810023323,0.14217638
5/29/1981,3.326504954,0.754518785,0.150626613
5/30/1981,3.307667492,0.816027498,0.154278025
5/31/1981,3.429886008,0.821409855,0.114129407
6/1/1981,2.82544051,0.821409855,0.044009214
6/2/1981,2.749292014,0.810367187,0.152587978
6/3/1981,2.211172668,0.791904085,0.174434316
6/4/1981,1.781581441,0.738894133,0.196164842
6/5/1981,1.89226227,0.73764684,0.19661704
6/6/1981,2.268939154,0.655013301,0.197521436
6/7/1981,1.902983427,0.635160428,0.198878029
6/8/1981,1.113474394,0.616670079,0.160744454
6/9/1981,1.538478827,0.655013301,0.140452504
6/10/1981,1.699667511,0.713272719,0.157381275
6/11/1981,1.909934426,0.741422967,0.151994597
6/12/1981,2.148971962,1.06369917,0.100953877
6/13/1981,1.750374667,0.733939209,0.072861685
6/14/1981,1.424594934,0.785322685,0.130210394
6/15/1981,1.503669976,0.777838927,0.116706935
6/16/1981,1.513443942,0.775344341,0.062277665
6/17/1981,1.117805238,0.770978816,0.060451959
6/18/1981,1.209453336,0.600076087,0.074110925
6/19/1981,1.090813432,0.600076087,0.102248337
6/20/1981,1.423848696,0.692999415,0.098359435
6/21/1981,1.409140402,0.641236756,0.125422963
6/22/1981,1.135266002,0.625645594,0.088790098
6/23/1981,1.373049333,0.625645594,0.100546899
6/24/1981,1.256414316,0.604136412,0.088479083
6/25/1981,1.222884788,0.604136412,0.075625616
6/26/1981,0.920014831,0.604136412,0.094741852
6/27/1981,1.08302161,0.604136412,0.119742185
6/28/1981,1.05394284,0.676479405,0.123484036
6/29/1981,0.549094799,0.624831977,0.115638575
6/30/1981,0.245562232,0.603700149,0.144380758
7/1/1981,0.372833643,0.598039838,0.109980577
7/2/1981,0.250123389,0.607096336,0.142419393
7/3/1981,0.331551265,0.522904059,0.109754479
7/4/1981,0.019327546,0.522904059,0.107793113
7/5/1981,0.00972652,0.522904059,0.142283734
7/6/1981,0.082474202,0.565167715,0.134528712
7/7/1981,0.545091847,0.600715565,0.100083311
7/8/1981,0.300723761,0.608822969,0.109664039
7/9/1981,0.258689461,0.608822969,0.073166833
7/10/1981,0.052770965,0.594483515,0.073076394
7/11/1981,0.021483458,0.556942493,0.067282737
7/12/1981,0.047906103,0.476003926,0.094153995
7/13/1981,0.074474501,0.449211787,0.056563057
7/14/1981,-0.119937938,0.449211787,0.063043468
7/15/1981,-0.168652405,0.489588672,0.07070805
7/16/1981,-0.317109255,0.536524882,0.080288778
7/17/1981,-0.140675159,0.560191787,0.095617943
7/18/1981,0.109840006,0.563965328,0.095572723
7/19/1981,0.139900908,0.547845504,0.050452862
7/20/1981,0.30935196,0.547845504,0.046439692
7/21/1981,0.366038528,0.549716444,0.093385259
7/22/1981,0.315447458,0.55034009,0.106662619
7/23/1981,0.243597865,0.539527884,0.112818033
7/24/1981,0.210598633,0.539527884,0.097019756
7/25/1981,0.235581935,0.539527884,0.107024377
7/26/1981,0.307565083,0.532981803,0.075082979
7/27/1981,0.073815508,0.544517056,0.158669868
7/28/1981,-0.038754122,0.548536889,0.160162121
7/29/1981,-0.00072515,0.551655121,0.142419393
7/30/1981,-0.15862063,0.551655121,0.045275368
7/31/1981,0.059213997,0.552687784,0.075987375
8/1/1981,0.143984593,0.552064137,0.105588734
8/2/1981,0.18885654,0.52775334,0.125157168
8/3/1981,0.0350066,0.519022289,0.139293704
8/4/1981,0.154772012,0.519022289,0.118125663
8/5/1981,0.226440911,0.512785824,0.12369322
8/6/1981,0.291728077,0.458903347,0.116723849
8/7/1981,0.379931118,0.458903347,0.135506632
8/8/1981,0.340913917,0.449731619,0.117492586
8/9/1981,0.384537759,0.457314777,0.147653498
8/10/1981,0.706749837,0.460333609,0.15430633
8/11/1981,0.2999584,0.468258045,0.114881229
8/12/1981,0.203810444,0.46906466,0.11055152
8/13/1981,0.218878057,0.484536177,0.108590155
8/14/1981,-0.140085632,0.46906466,0.002667967
8/15/1981,-0.184440309,0.4719366,0.001944451
8/16/1981,0.107163929,0.488278056,0.002713187
8/17/1981,0.209327786,0.491396288,0.107730979
8/18/1981,0.295396002,0.496679245,0.088569523
8/19/1981,0.15870953,0.516385226,0.091723517
8/20/1981,-0.28211568,0.543452732,0.106917023
8/21/1981,0.461229884,0.543452732,0.161671288
8/22/1981,0.509781541,0.572131641,0.144923396
8/23/1981,0.525467522,0.583829617,0.11349633
8/24/1981,-0.175894497,0.583829617,0.065394897
8/25/1981,0.353904387,0.541188608,0.06886543
8/26/1981,0.418027488,0.518737334,0.099082952
8/27/1981,0.731823278,0.539491807,0.088038276
8/28/1981,0.733789608,0.566256699,0.130238699
8/29/1981,0.595709276,0.569998578,0.140407284
8/30/1981,0.475472905,0.566256699,0.151570704
8/31/1981,0.686699208,0.565633053,0.132228369
9/1/1981,0.723425288,0.566256699,0.116718325
9/2/1981,0.5331875,0.559448495,0.096228581
9/3/1981,0.84540388,0.52926017,0.109296757
9/4/1981,0.722352603,0.526765584,0.108918084
9/5/1981,0.553389981,0.525518291,0.127672561
9/6/1981,0.76188139,0.525518291,0.144556113
9/7/1981,0.863253526,0.546073965,0.15241849
9/8/1981,0.707976855,0.546073965,0.151949377
9/9/1981,0.763066542,0.546073965,0.190795078
9/10/1981,0.93006852,0.53796656,0.183825707
9/11/1981,0.768200169,0.52400446,0.160659539
9/12/1981,0.853045089,0.532111864,0.209204713
9/13/1981,0.741751579,0.503432955,0.203320616
9/14/1981,0.946507251,0.492815134,0.197012628
9/15/1981,1.095627125,0.489073255,0.13591361
9/16/1981,1.113374846,0.480342204,0.155255945
9/17/1981,0.981344942,0.496191075,0.173286907
9/18/1981,0.957878925,0.494975444,0.206955114
9/19/1981,1.004189388,0.494351797,0.248008127
9/20/1981,1.336153518,0.494729151,0.248595984
9/21/1981,1.047891998,0.505541358,0.198985384
9/22/1981,1.152956042,0.551745692,0.182056612
9/23/1981,1.008363626,0.553191785,0.16367235
9/24/1981,1.362027675,0.563821022,0.155736448
9/25/1981,0.890710711,0.583066079,0.147890987
9/26/1981,1.117961226,0.594915362,0.138898116
9/27/1981,0.843889904,0.599904534,0.145353155
9/28/1981,1.217164425,0.599904534,0.133177985
9/29/1981,2.067325557,0.594883701,0.136648518
9/30/1981,2.191321647,0.571185134,0.119674526
10/1/1981,3.010304474,0.67672531,0.186769627
10/2/1981,2.61370374,0.675155233,0.199272093
10/3/1981,2.413267467,0.641928275,0.139082327
10/4/1981,2.463926822,0.642759975,0.138264066
10/5/1981,2.241277413,0.677463687,0.166163962
10/6/1981,1.988950071,0.678510404,0.103826101
10/7/1981,1.916804321,0.698921402,0.116758186
10/8/1981,2.125801911,0.718024002,0.114752874
10/9/1981,2.134344541,0.68332029,0.119786642
10/10/1981,2.537837128,0.674459768,0.106690651
10/11/1981,1.733097421,0.674983127,0.103273553
10/12/1981,1.725021315,0.635325796,0.129260652
10/13/1981,1.818524136,0.631923963,0.1136068
10/14/1981,1.887139204,0.60896933,0.118292902
10/15/1981,1.512987846,0.60896933,0.11111104
10/16/1981,1.779214493,0.614202919,0.081133171
10/17/1981,1.782713671,0.631212083,0.09206987
10/18/1981,1.612608316,0.720555681,0.093645563
10/19/1981,2.080130526,0.786271219,0.08652453
10/20/1981,1.982109484,0.799917005,0.059678194
10/21/1981,1.858336603,0.859883803,0.125566644
10/22/1981,1.922595436,0.945377242,0.166982223
10/23/1981,1.743606529,0.798085249,0.170256538
10/24/1981,1.660685499,0.799393646,0.169785943
10/25/1981,2.367607908,0.787579617,0.176743069
10/26/1981,1.244231947,0.777980718,0.120257237
10/27/1981,2.703474621,0.768195173,0.086371821
10/28/1981,3.001991222,0.736444969,0.095375236
10/29/1981,3.520039079,0.744033673,0.082484128
10/30/1981,2.31032494,0.744033673,0.093063235
10/31/1981,2.174931959,0.729931354,0.092163021
11/1/1981,2.136586867,0.76453166,0.093738714
11/2/1981,2.694054013,0.76453166,0.096050714
11/3/1981,2.34798703,0.862912344,0.071751041
11/4/1981,2.01973478,0.798290185,0.061990195
11/5/1981,2.100646499,0.785206212,0.076927591
11/6/1981,2.108662243,0.851660127,0.060496455
11/7/1981,2.238921394,0.730253527,0.054521496
11/8/1981,2.266906959,0.785729571,0.056015236
11/9/1981,2.507054157,0.785729571,0.053027757
11/10/1981,2.358854176,0.825920343,0.057508976
11/11/1981,2.451632405,0.8687462,0.047052798
11/12/1981,2.660667454,0.825920343,0.051534017
11/13/1981,2.469855366,0.825920343,0.051534017
11/14/1981,1.983357241,0.818854998,0.063483934
11/15/1981,1.999786788,0.813883088,0.067965153
11/16/1981,2.528161182,0.785824769,0.061990195
11/17/1981,2.129023755,0.76219671,0.072446372
11/18/1981,1.987130528,0.76219671,0.070952632
11/19/1981,1.80988534,0.759579915,0.066471413
11/20/1981,1.857458625,0.82300529,0.082902549
11/21/1981,3.332195974,0.739250284,0.072446372
11/22/1981,3.04626295,0.773791972,0.067965153
11/23/1981,2.738931844,0.864612323,0.064977674
11/24/1981,2.783739226,0.838182698,0.070952632
11/25/1981,2.387343228,0.798896784,0.069458893
11/26/1981,2.250422426,0.798896784,0.10017307
11/27/1981,2.348103042,0.869780961,0.177213664
11/28/1981,2.272255612,0.800959265,0.1540607
11/29/1981,2.028107983,0.814779739,0.099262929
11/30/1981,2.405602983,0.815303098,0.097728213
12/1/1981,2.930973581,0.834715914,0.089706966
12/2/1981,2.356123003,1.262538111,0.09914
12/3/1981,1.850696676,0.929530157,0.123039834
12/4/1981,3.318343803,0.912022257,0.096623116
12/5/1981,2.916976456,0.760036448,0.089625013
12/6/1981,2.276191297,0.647064792,0.089113441
12/7/1981,2.574700457,0.350237303,0.090095609
12/8/1981,2.922528686,0.347358829,0.088642846
12/9/1981,2.695522958,0.548197329,0.083138483
12/10/1981,2.658629284,0.551150836,0.077675096
12/11/1981,2.176047662,0.687067044,0.099662769
12/12/1981,2.06200001,0.687067044,0.079507211
12/13/1981,3.278768736,0.806684091,0.092940941
12/14/1981,3.168480976,0.803543938,0.121660368
12/15/1981,3.005245645,0.803282258,0.106947708
12/16/1981,2.858215942,0.777114313,0.110282853
12/17/1981,2.768916549,0.863504403,0.113024473
12/18/1981,2.869095409,0.89688776,0.110589542
12/19/1981,2.774266773,0.89688776,0.134858165
12/20/1981,2.845704468,0.845696369,0.127982993
12/21/1981,2.872612694,0.678711591,0.1727766
12/22/1981,3.442381867,0.518343832,0.420479291
12/23/1981,4.398356443,0.518343832,0.252029295
12/24/1981,4.699530048,0.8206483,0.189248712
12/25/1981,4.970034956,0.941068676,0.163332369
12/26/1981,4.956336087,0.941068676,0.146143801
12/27/1981,4.561060588,0.586031112,0.121885104
12/28/1981,4.327787629,0.570592024,0.109648351
12/29/1981,4.161275468,0.865875933,0.112257114
12/30/1981,4.394162606,0.890978871,0.105954343
12/31/1981,4.578829841,0.890978871,0.095927784
1/1/1982,3.204186179,0.748125346,0.08841811
1/2/1982,3.009904351,0.768536344,0.089911849
1/3/1982,2.903800257,0.936085518,0.09234678
1/4/1982,2.905494775,0.938702313,0.099856455
1/5/1982,2.74383481,0.811701497,0.081849626
1/6/1982,2.747274618,0.7428798,0.092735422
1/7/1982,2.750263943,0.804233779,0.100674716
1/8/1982,2.851199477,0.78460782,0.084714175
1/9/1982,2.748086859,0.769840283,0.100633739
1/10/1982,2.643038191,0.769840283,0.108654986
1/11/1982,2.814264624,0.806479156,0.096705069
1/12/1982,2.697986473,0.802553964,0.121280382
1/13/1982,3.106530037,0.7567746,0.110230679
1/14/1982,2.962345948,0.745784063,0.118374856
1/15/1982,2.737497543,0.787133166,0.113811683
1/16/1982,2.96373105,0.787133166,0.113934613
1/17/1982,2.869078787,0.755831287,0.09776919
1/18/1982,2.976511341,0.755831287,0.109146705
1/19/1982,3.187768869,0.771189009,0.116103831
1/20/1982,3.268007842,0.986056669,0.117587645
1/21/1982,3.262930157,0.986056669,0.110681422
1/22/1982,3.036167034,0.901853337,0.10057291
1/23/1982,2.936437582,0.804880707,0.110947134
1/24/1982,2.940364751,0.811684373,0.101984696
1/25/1982,2.941738111,0.868127643,0.094863664
1/26/1982,2.752503539,0.937996057,0.104767292
1/27/1982,2.772567954,0.953031606,0.107918678
1/28/1982,2.723109886,0.868321331,0.098239785
1/29/1982,2.68961112,0.864629447,0.098239785
1/30/1982,2.748810955,0.851835525,0.106220055
1/31/1982,3.247909194,0.770948202,0.110312632
2/1/1982,2.862195947,0.712616432,0.108695963
2/2/1982,2.924452414,0.71863506,0.103355506
2/3/1982,2.938184442,0.811813109,0.103908055
2/4/1982,3.239846483,0.970564129,0.11248185
2/5/1982,3.257343198,1.108033998,0.114528139
2/6/1982,2.561755533,1.071398875,0.129701468
2/7/1982,2.534126436,1.003190111,0.154993236
2/8/1982,4.138671135,0.929194153,0.172519543
2/9/1982,4.397621596,0.885124851,0.182791961
2/10/1982,4.952310434,0.811792236,0.15857424
2/11/1982,5.192055855,0.704960902,0.140157645
2/12/1982,4.904350834,0.71097953,0.159371378
2/13/1982,4.918700537,0.864053093,0.165908811
2/14/1982,5.561877518,0.908745411,0.197430688
2/15/1982,6.072324888,0.94861776,0.270818251
2/16/1982,6.266675595,0.926851704,0.357137898
2/17/1982,6.790741131,0.853058098,0.237945417
2/18/1982,5.73957732,0.853058098,0.227530216
2/19/1982,5.838694883,0.816500592,0.194626968
2/20/1982,6.074661061,0.747663189,0.179730548
2/21/1982,5.241164149,0.746354792,0.154101677
2/22/1982,5.217426416,0.707591528,0.135971918
2/23/1982,5.057926999,0.762969791,0.135583276
2/24/1982,4.350314231,0.863310258,0.130631462
2/25/1982,3.57487937,0.873647534,0.117105852
2/26/1982,3.491705067,0.864618656,0.110271655
2/27/1982,3.209312896,0.767359724,0.125209052
2/28/1982,3.439792085,0.763957891,0.057202922
3/1/1982,4.079140877,0.791241254,0.024299674
3/2/1982,3.42589766,0.820683005,0.027880678
3/3/1982,3.082889545,0.88575349,0.024811246
3/4/1982,3.122926425,0.886538528,0.024299674
3/5/1982,3.368709203,0.810138919,0.098669404
3/6/1982,2.906961571,0.798300975,0.120093331
3/7/1982,3.42408498,0.780448154,0.098669404
3/8/1982,3.71818118,0.777494647,0.075628808
3/9/1982,3.633155252,0.777494647,0.0950884
3/10/1982,3.454507847,0.823338962,0.177008781
3/11/1982,4.649605035,1.154870162,0.435824941
3/12/1982,4.240420228,1.096515644,0.384127017
3/13/1982,4.356653565,0.827746475,0.173939349
3/14/1982,4.235471371,0.837166936,0.119898374
3/15/1982,3.991191772,0.971770996,0.094852466
3/16/1982,4.170389631,1.33919261,0.086094912
3/17/1982,4.126575247,1.339930987,0.125474764
3/18/1982,5.005841364,1.339930987,0.097185591
3/19/1982,4.154724284,1.088964228,0.084253506
3/20/1982,3.798644651,1.054260517,0.064323319
3/21/1982,3.68664046,1.018353688,0.017229544
3/22/1982,3.701853753,0.980099952,0.027297079
3/23/1982,3.182227305,0.90403893,0.031184773
3/24/1982,2.755423902,0.855366552,0.081031365
3/25/1982,2.989804132,0.906314554,0.080242883
3/26/1982,2.58905719,1.57396174,0.085112744
3/27/1982,3.155549448,1.594634417,0.081695646
3/28/1982,3.024244462,0.698654807,0.074308901
3/29/1982,2.931728105,0.698654807,0.080631525
3/30/1982,3.735148943,0.771384571,0.10410174
3/31/1982,3.777439311,1.072642321,0.079772287
4/1/1982,3.159055488,1.100380343,0.078073665
4/2/1982,3.770543654,0.799355901,0.042541165
4/3/1982,3.56852879,0.810334481,0.021076261
4/4/1982,3.170269921,0.76160161,0.032003034
4/5/1982,3.455953889,0.785736612,0.027603768
4/6/1982,3.001714794,0.778147908,0.022733907
4/7/1982,2.627211764,1.271168618,0.046081193
4/8/1982,2.918870167,1.420320739,0.081603766
4/9/1982,3.388819592,1.431311276,0.055596179
4/10/1982,3.381905248,1.899442192,0.06666637
4/11/1982,3.012088792,1.899442192,0.046163146
